angularRateRxFoot,angularRateRyFoot,angularRateRzFoot,angularRateLxFoot,angularRateLyFoot,angularRateLzFoot,angularRateRxShank,angularRateRyShank,angularRateRzShank,angularRateLxShank,angularRateLyShank,angularRateLzShank,angularRateRxThigh,angularRateRyThigh,angularRateRzThigh,angularRateLxThigh,angularRateLyThigh,angularRateLzThigh
-2.0063791621189e-06,1.91629683239113e-05,-1.19563819456883e-05,-1.07552842159844e-05,2.12921870265681e-05,5.73251189176838e-06,-0.000136010669051123,-4.31030298909629e-05,-0.000189439044766187,4.01139344045408e-05,-7.50686081064966e-08,-0.000242034841373162,4.86308092151681e-05,-4.12126658504631e-05,-0.00017475289525299,3.40743236614277e-05,-2.62671884183528e-05,-0.000145714992753616
-9.4996551208863e-06,7.43527945250464e-05,-4.84208869974499e-05,-3.45447159232367e-05,9.26233638864724e-05,3.53311744764876e-05,-0.000627594614184288,-0.000220459631743551,-0.000797305410659013,0.000199482665399785,7.83387342929573e-06,-0.00111184650580532,0.000189307032036473,-0.000195130671003514,-0.000778271220113204,0.000153143275591983,-0.000140746539283596,-0.000655798436498545
-3.93465189043523e-05,0.000158197410901337,-8.99066099019305e-05,-4.55723108325502e-05,0.000180399112207908,8.80181071271789e-05,-0.00147942633928886,-0.00058734633993467,-0.0016313268915163,0.000504438478633087,1.33468507242968e-05,-0.00262550018554706,0.000354638659442694,-0.000504536903402873,-0.00172551800442538,0.000326721908072496,-0.000353672470630292,-0.00154062758245994
-0.000101761349185618,0.000253179753627709,-0.000117562305487183,-3.01006967642298e-05,0.000228889996154724,0.000140364110551812,-0.00253961772311466,-0.0011466278418289,-0.00235726252977254,0.000937308478162109,4.73447288615502e-07,-0.00459181717123434,0.000443602448898767,-0.000988884081445188,-0.0027235379629372,0.000471111209984706,-0.000594402118638013,-0.00275990482611867
-0.000178981766252272,0.0003455332388367,-0.000141948318386057,-1.11930840668321e-05,0.000262150184877704,0.000182622230690293,-0.00363480309867231,-0.00185353372409924,-0.00284666698504707,0.00145325617117308,6.67585642774487e-06,-0.00688568060302559,0.000397581384698547,-0.00162484360666445,-0.00358045928081898,0.000564056766381841,-0.000840710070727305,-0.00430505733241939
-0.000256938538921267,0.000432984107966628,-0.000187634826095847,1.56577769990267e-06,0.000323649667654713,0.000207641793777161,-0.0046051557875986,-0.00258452894655605,-0.00308225289529995,0.0019648370688247,6.82429609110593e-05,-0.00939417979607744,0.00022503270064654,-0.0023829786393447,-0.00422059986967208,0.000631067265194979,-0.00112453283637521,-0.00606787739022205
-0.000316642206717677,0.000489376096753298,-0.000256397844158223,9.21554785304773e-06,0.000404856881086012,0.000218673875618769,-0.00536627446416972,-0.00320328480484705,-0.00308192070671881,0.00240656959622478,0.000170293917226914,-0.0120145562487786,-2.26609035877499e-05,-0.0032287293117103,-0.00463371434531721,0.000692493799943393,-0.00144459258995918,-0.00792591114557075
-0.000335928387176277,0.000512023487141663,-0.00029974014353975,-1.18554791782435e-05,0.000490430814374169,0.000243214269903341,-0.00591055286976896,-0.00365938425224856,-0.0028490185045014,0.00275641214180176,0.000283784927039422,-0.0146291096784356,-0.000336546556059361,-0.0040482590522073,-0.00481086693887862,0.000772289416344341,-0.00179058768277831,-0.00979056907703704
-0.000331840520469668,0.000524492468598787,-0.000305875616014718,-6.24570098802354e-05,0.000576672860054917,0.000293713082137763,-0.00632084053122886,-0.00396843134226988,-0.00236199360053932,0.00302492298880015,0.000394299697416322,-0.0171219302486871,-0.000740452966221641,-0.00472243129735471,-0.00474440457373392,0.000888227705370307,-0.0021456264022316,-0.0115937838166912
-0.000326354456621037,0.00050420677340406,-0.000307886398902134,-0.000125906940633025,0.000644350355879679,0.000362516569003342,-0.0066893599830707,-0.00410603228949409,-0.00162183984953448,0.00323092327779285,0.000515456260164126,-0.0194094030486904,-0.00121705994778781,-0.00520684495382021,-0.00446065332940904,0.00102003557134332,-0.00249648669279884,-0.0132853373055591
-0.000287211762364419,0.000443086727703309,-0.000290296137971632,-0.000172646155895916,0.000679311670180019,0.000435000024439106,-0.00701435711552434,-0.0039933498496625,-0.000753251753340622,0.00338259620626498,0.000690110444227821,-0.0214106989296088,-0.00173444738395745,-0.00551437081109333,-0.003986576133552,0.00113530867017493,-0.00284136038010862,-0.0147893085223089
-0.000207133677693036,0.000360788488561824,-0.000241862980685535,-0.000180554903132768,0.000696307857173708,0.000483467109181338,-0.00722214595897121,-0.00362695906210432,3.65331360213845e-06,0.0035042881679568,0.000958970833842494,-0.0230564754766465,-0.00228326721340881,-0.00567677978184054,-0.00338153753167268,0.00125887809788462,-0.00312172453767061,-0.0159947191903144
-0.0001391502363886,0.00024846336544714,-0.000187697596066681,-0.000166661166051778,0.000699010983191448,0.000503832101997254,-0.00726813824980225,-0.00310225492230181,0.000445234371237908,0.00361558649077155,0.00130932711123283,-0.0243129261856504,-0.00283080761993801,-0.00573932657725463,-0.00276881146357418,0.00140950512186103,-0.00323744301034014,-0.0168327228584442
-9.89365557596889e-05,0.000108461771621282,-0.000139024928479088,-0.000136501189723703,0.000674302368717676,0.000518412278380663,-0.00718875463619075,-0.00250545210258995,0.000492243987428228,0.0036908738053383,0.00167702824611505,-0.025158144184767,-0.00332748324971012,-0.0057807468902888,-0.00220212053769769,0.00155976809912649,-0.00314971830712411,-0.0173043868846645
