angularRateRxFoot,angularRateRyFoot,angularRateRzFoot,angularRateLxFoot,angularRateLyFoot,angularRateLzFoot,angularRateRxShank,angularRateRyShank,angularRateRzShank,angularRateLxShank,angularRateLyShank,angularRateLzShank,angularRateRxThigh,angularRateRyThigh,angularRateRzThigh,angularRateLxThigh,angularRateLyThigh,angularRateLzThigh
-6.18292354040724e-06,4.87263510800309e-06,4.09465135126382e-08,1.39695855267259e-05,9.13107251331671e-06,1.22839540537928e-07,4.84533743232763e-07,4.89583813232691e-05,-0.000250906585967565,7.29871603362648e-05,2.0609745134691e-06,-0.000215303592468333,5.66904479582376e-05,1.5075141391567e-05,-0.000127282237254013,0.000137464270280821,-3.37194538776516e-05,-0.000131042492078257
-2.10851447108175e-05,1.48812883053408e-05,8.38317321519738e-06,5.79528538704482e-05,3.50438216231405e-05,8.77091424053982e-06,-3.18279601939174e-05,0.000215425904245421,-0.00118797387814459,0.000329195583431275,9.75814913778133e-06,-0.000978456953864394,0.000284792330198261,9.73094523064286e-05,-0.0006108357913408,0.00064266632008664,-0.000159652367184693,-0.000628639566754434
-4.01938723804248e-05,2.51944186665965e-05,3.10535327602613e-05,0.000129331250961043,5.75640378314874e-05,2.38016959148497e-05,-0.00013826859838256,0.000466521527771316,-0.00287223914188868,0.000748414053598374,2.35928907373765e-05,-0.00226261604513456,0.00072650894465583,0.000311735103293905,-0.0014876411082516,0.00151846185538182,-0.000394190869369337,-0.00151430781011904
-7.01163775953269e-05,5.17967826506959e-05,4.76115835261468e-05,0.000219461721848048,6.04024949354989e-05,3.50621952024431e-05,-0.000304986751566879,0.000709073933315668,-0.00506798846237774,0.00126164230406119,8.93907611407104e-06,-0.00382244148884119,0.0013426064988907,0.000671213480569691,-0.00263006336868316,0.00261798162289505,-0.000729153318125339,-0.0026026573852837
-0.000107386306928401,9.82339657345728e-05,5.89696158137046e-05,0.000296569140806926,4.80758053472242e-05,5.94610009114839e-05,-0.000503108610076614,0.000912927028303753,-0.00757866377800563,0.00183901776273714,-0.000100782501434701,-0.00547639235112146,0.00208119826260403,0.00115512632899935,-0.00390609194762545,0.00384629243310017,-0.00115513117682463,-0.00372759492353857
-0.000140929274530285,0.00014203355204352,8.23677163255293e-05,0.00032853162098559,1.63287996936378e-05,0.000109539226523967,-0.000710899194859053,0.00111351671231957,-0.0102424842851411,0.00242972613234649,-0.000337219549590194,-0.00707563833795834,0.00286594972627133,0.00174378751524614,-0.00515173651540332,0.00511845684248218,-0.00165388110384231,-0.00477030149263375
-0.000186946718310837,0.000157874726197799,9.78780711135326e-05,0.000333102269784901,-2.1111920801249e-05,0.000161342963316876,-0.00090321761998244,0.00132171059516059,-0.0128720443085676,0.00301216975039072,-0.000687893445166038,-0.00844237125411992,0.00362875493518896,0.0023942728079479,-0.00618500471522987,0.00635985112886454,-0.00220915220821736,-0.0056177653511837
-0.000257458834658475,0.000119046836170077,0.000106861183806065,0.0003574941347505,-3.71749794481059e-05,0.000204658686366934,-0.00104491117749348,0.00149645965578602,-0.0152852799307259,0.00360555017151498,-0.00112329345137807,-0.00939716135069057,0.00435088798641127,0.00302945665574857,-0.00689770041810777,0.0075388434516329,-0.00279034956533642,-0.00618816122997321
-0.000319960446097984,4.77459535241542e-05,0.000118752689429861,0.000412684789709828,-2.8170839463022e-05,0.000256496188404632,-0.00110244694634199,0.00160736625498583,-0.0173754285881458,0.00423105821994335,-0.0016099745431042,-0.00984001807789132,0.00501108767090814,0.00344196668670815,-0.00727566245219385,0.00861677699202028,-0.00336503696352783,-0.00647797804962296
-0.00034161364467533,-2.16311967710627e-05,0.000124310764343379,0.00046517320338469,-2.46716850099672e-07,0.00030505060649663,-0.00105277101331453,0.00166589985660103,-0.0191035730923945,0.00491074564691313,-0.00212071349530461,-0.0097103617163506,0.00561138369487155,0.0033748236660035,-0.00737720401678364,0.00951670087448813,-0.00392495029287897,-0.00652742514119508
-0.000323110056589814,-0.000103743185799924,0.0001412221337229,0.000497571195736115,4.12967475535349e-05,0.000333192732608018,-0.000831076899962297,0.00169067371929143,-0.0204662401330106,0.00565162016068664,-0.00265028319340987,-0.00900562927886127,0.00617977257109948,0.00271988747436912,-0.0073470872832759,0.0102002522322745,-0.00445603203311066,-0.00636663278011423
-0.000258046307075604,-0.000201230916718231,0.000182679805304169,0.000505377053875307,0.000100162506235609,0.000353007901901621,-0.000350791890535982,0.0016888124520792,-0.0215131480839548,0.00644075712365418,-0.00321046919715935,-0.00783329357201206,0.00668956207911559,0.00140178965586021,-0.00735900941435223,0.0106789352634253,-0.00492384799888798,-0.00604982532937792
-0.00014297380938754,-0.000291068464667221,0.000233453973232799,0.000494101001138532,0.00016226658406015,0.000365824732322651,0.000420377556387173,0.00168298532693683,-0.0223850708522434,0.00726674648852029,-0.00376020580337666,-0.00633944231066117,0.00713032814154389,-0.000608268974049399,-0.00752696508333688,0.0109693355951013,-0.00529581108031427,-0.00566436580431667
6.80615602318772e-06,-0.00033128921519394,0.0002733977752324,0.000476750105727474,0.000192151357680411,0.00035650126244571,0.00148851521295883,0.00172343842198014,-0.0232116944674211,0.00815381740453592,-0.00421103815928871,-0.00464603692279552,0.00751262356252543,-0.00317694506001586,-0.00785013619275301,0.0110982368694068,-0.00557452560219557,-0.00526294373995954
0.000170297726153927,-0.000299487822021899,0.000311985272777117,0.0004389099857699,0.000171853202907838,0.000330509822289783,0.00284080257338811,0.00187178078902617,-0.0240105183685643,0.00911998376199832,-0.00452287097914457,-0.0029100680053644,0.00778084644839037,-0.00615050059818997,-0.00826571568747871,0.0110993966605969,-0.00579766059787225,-0.00487140526783027
0.000306421112839032,-0.000229890370809018,0.000348326783123338,0.000378369352299281,0.000121938839606288,0.000292563640752266,0.00439301771681749,0.00216364119953553,-0.0247466810234915,0.010134258751261,-0.00471847484676157,-0.00130225863075551,0.0078550271518721,-0.00938212769122335,-0.00873908094292122,0.0110108586559755,-0.00600399867206601,-0.00451742883099804
0.000392754329432971,-0.000133517955835562,0.000332675243550084,0.000318712342430801,8.36568387062453e-05,0.000238457733836155,0.00601706706958934,0.00258906495299468,-0.0254377497616531,0.0111536579043681,-0.00483530652340024,5.74495567130174e-05,0.00772092470973599,-0.0126775941033677,-0.00927602530801362,0.0108727596955374,-0.00619920506956917,-0.0042019329548644
0.000462815280326705,-2.78396539191468e-05,0.000253118369609789,0.000269787617688146,5.54827970342281e-05,0.000181855151104838,0.00759620446949454,0.00310349149977963,-0.0260822132432048,0.0121450945470186,-0.00489633289241642,0.00105900848546135,0.00738915944187622,-0.0158451731993865,-0.00984624050801395,0.0107269493580853,-0.00633883179718334,-0.0039339717184767
0.000542787911545302,5.70934054931752e-05,0.000151666101035265,0.000230614300296955,1.95542209159702e-05,0.000133299976809952,0.00905059577160706,0.0036372458724892,-0.0265875595257626,0.0130840987588901,-0.00488813516371356,0.00160475590497162,0.00683992754651258,-0.0187829480462925,-0.0103067245758183,0.0105975366128162,-0.00639056997704375,-0.00374629135873932
0.000611472739461671,0.000123478695435091,6.1183235131135e-05,0.000191946696568391,-3.75691094220341e-05,7.60494113491612e-05,0.0102820431421647,0.00415273060110033,-0.026870896947138,0.0139440123630705,-0.00475346402666629,0.00161776144458434,0.00609898381242124,-0.0215688104012389,-0.010525436749912,0.0104929219724622,-0.00635698793045328,-0.00365191027016473
0.000669362516966179,0.000149011776311483,-1.6880111746677e-06,0.000171254633069896,-0.000141898106900601,-2.44964121979382e-06,0.0112059216586005,0.00466266377857944,-0.0269179859661469,0.0146809562482071,-0.00446061162759446,0.00103938193647208,0.00526029767284367,-0.0243586250270356,-0.0104934185559958,0.010452886674464,-0.00625091119886705,-0.00367289587166499
0.000725361676887821,0.000117885191256233,-3.32526070011444e-05,0.000197736427818062,-0.00027093415645141,-8.65803567850477e-05,0.0118816793191546,0.0051605825998242,-0.0267744448630793,0.0152501515988781,-0.00403937339899664,-0.000140426051211684,0.00439890779770815,-0.027113335211613,-0.0102717056846601,0.0105058833137275,-0.00610081053117737,-0.00385530039653653
0.000769971608237447,5.25198962746492e-05,-4.80380377861346e-05,0.000251336034096482,-0.000382102405164068,-0.000156014679183793,0.0124199402286513,0.0055845872136085,-0.0264716264241229,0.0156320990471213,-0.00353296745983151,-0.00189416406484241,0.00352932821416639,-0.0296130376221221,-0.0100044328986626,0.0106448638574605,-0.00595443972243223,-0.00423890502771365
0.000829029787654781,-3.70277956985803e-05,-4.13187141100897e-05,0.000307652817318715,-0.000476106365163752,-0.000187451595916064,0.0128769869835883,0.0058568168124015,-0.0260044073234686,0.015817719218567,-0.00295941980217048,-0.00417462579592711,0.00266293294371675,-0.0317150051985932,-0.00985939376487787,0.0108617398179388,-0.00583188321636193,-0.00487382149905802
0.000938254544980183,-0.000166866145181019,1.44204182089128e-05,0.000356100037471015,-0.000562211147318649,-0.000180609573471459,0.0132739049626288,0.00597970227136358,-0.025450439141119,0.0158061985331043,-0.0023264494010517,-0.00691962035788107,0.00180151053502419,-0.0333810395502353,-0.00989578127115124,0.0111478787267185,-0.0056904557793181,-0.00580558820762811
0.00109067989353365,-0.00034807386076472,0.000114154783786558,0.000397003651004263,-0.000655950283270945,-0.000161038260500859,0.0135877800696453,0.00605804889831222,-0.0249811077860928,0.0156194591184546,-0.00166776062706133,-0.0100669781475587,0.000921707564810741,-0.0345695840196932,-0.0101136808309007,0.011486312150628,-0.00549805053898728,-0.00705980214372752
0.00123867197758131,-0.00054658391633065,0.000219902106395159,0.000439038615706317,-0.000760794449152402,-0.000132328433917698,0.0137872790004836,0.00618172076527968,-0.0247073049964301,0.0152797744568136,-0.00100861085886977,-0.0135005303468553,2.25887213553727e-05,-0.0352705666328886,-0.010514304442212,0.0118378384337931,-0.00524804665275395,-0.00864734923708039
0.00135407092810794,-0.000703002302594509,0.000318758226830996,0.000472436011494532,-0.000846297620402525,-9.75165128504498e-05,0.0138519780192999,0.00635262211178564,-0.0246505331603114,0.0148089904371661,-0.000377916022029586,-0.017037715680401,-0.000863201022895655,-0.0355338349290703,-0.0110996891621541,0.0121638299908112,-0.00495355285044948,-0.0105074512404747
0.00144089354801219,-0.000805906689639817,0.000417432641907816,0.000489982971444754,-0.000897932246344386,-6.7308595690503e-05,0.0137281376657447,0.00654616631234315,-0.0248136499212747,0.0142443206570937,0.000201699303760802,-0.0204999622971324,-0.00169469374347055,-0.0353716828906878,-0.0118410480005567,0.0124354965837677,-0.00465057009535855,-0.0125017679601549
0.0015031106262303,-0.000880978670588881,0.000496502646261213,0.000503028812109108,-0.000938386774354437,-4.15723047001156e-05,0.0133463687323236,0.0067510008649202,-0.025190601071056,0.0136253971054027,0.00074043514261081,-0.0237378134041919,-0.0024503954985825,-0.0347399559861172,-0.0126786937219013,0.0126488626358638,-0.00435056229909958,-0.0144791850330057
