specificForceRxFoot,specificForceRyFoot,specificForceRzFoot,specificForceLxFoot,specificForceLyFoot,specificForceLzFoot,specificForceRxShank,specificForceRyShank,specificForceRzShank,specificForceLxShank,specificForceLyShank,specificForceLzShank,specificForceRxThigh,specificForceRyThigh,specificForceRzThigh,specificForceLxThigh,specificForceLyThigh,specificForceLzThigh
-0.000122435599431104,-8.85386154357729e-05,9.80665291422034,0.000302273670628063,0.000123394224544096,9.80672692007907,0.000163771514303235,-0.000276314102568289,9.80685848178957,0.00172521844334616,0.000168257879832035,9.80747783030257,0.000318531952544387,0.000288507814005523,9.80716516513572,-0.00116346412713392,-0.00225798393614158,9.80632291711145
-0.000710071894219314,-0.000403867983557265,9.80660244602434,0.00176861870873449,0.000323491674292623,9.80722125843655,0.00107450409869784,-0.00123158124715003,9.80744537889357,0.00734785159082778,0.00102672479705358,9.81027045769495,0.00140079514820611,0.00110525909438017,9.8084526381105,-0.00374481234209724,-0.00649598922717025,9.80592193560639
-0.00204186143077097,-0.00071084916254923,9.80662294551194,0.00479718021913315,0.000101297142920794,9.80840355836166,0.00334456120913941,-0.00302238379472172,9.80815182435822,0.0155419998267809,0.00306912312084596,9.81405855813319,0.00286961156597431,0.00210645991686963,9.80981729397338,-0.00375554244188243,-0.00501226715476745,9.80673729074977
-0.00394803097996351,-0.000641389834977986,9.80705760846386,0.009280446234583,-0.000682833107960571,9.81017555434507,0.00709101323651845,-0.00541253120894756,9.80866700017317,0.0241688990102327,0.00682879764201971,9.81608263471204,0.00422814085376421,0.00327898355409185,9.81093763844996,-0.00109128001071057,0.00449670919806562,9.8081827777977
-0.00576674294141973,-0.000270409589184806,9.8077038983621,0.0151058951994118,-0.00150476899644851,9.81222879606066,0.0120429245246551,-0.00740477586611345,9.80883549100533,0.0328497601696659,0.0133967994723811,9.8149129349349,0.00592750231336831,0.00503687972211881,9.81166707530985,0.000501777382507602,0.0150394947430028,9.80788006801679
-0.0070014305072075,0.000128207812358395,9.8081086290774,0.021347773838591,-0.00190815814901727,9.81427986601974,0.0173875425664529,-0.00779519587477617,9.80864112045284,0.0416608525272254,0.0232679556895317,9.81190854779218,0.00871672042694792,0.0077480228687162,9.81211260196279,0.002781260096512,0.021527353295216,9.80604063512494
-0.00785749546948464,0.000673568295708386,9.80823130459151,0.0269848321122246,-0.00193997454536988,9.81639548565924,0.0219301726504285,-0.00623317868560846,9.80821322098825,0.0505108137328211,0.0351381662909824,9.80927993958929,0.012943735462799,0.0123162534698476,9.8126258060751,0.00626680615462928,0.0227582401537953,9.8051445638152
-0.00819736045543235,0.00146765541987427,9.80821077670248,0.0313457336910897,-0.00192390773565778,9.81855572374855,0.0249724834461228,-0.00339316236938818,9.80777320209747,0.058461846480348,0.046151403968019,9.80844783989949,0.0184236388177901,0.0189693699307801,9.81299074179003,0.00916374512599665,0.0196860125247523,9.80612648625466
-0.00763269659606215,0.00202864068657395,9.80829592827393,0.0342782483624624,-0.00204038265909954,9.82001536199085,0.0264175994876693,-0.000897738792144892,9.8073760088641,0.0632669044689173,0.0527509834035846,9.80983848833389,0.0243007255604773,0.0260604484465146,9.81321534929815,0.0129993053204567,0.0147480817227418,9.80902240157063
-0.00706769341060482,0.00220179528443404,9.80881981030714,0.0356874411862918,-0.00221639682008112,9.81965796812381,0.0264406694467031,-0.000922330900319683,9.80685532690417,0.0622678309483022,0.0523658641041431,9.81322571005118,0.0292629001096489,0.0316163564563959,9.81336378344089,0.0182774644613566,0.00901862136570989,9.8139840696143
-0.00711828604498231,0.00257860684125402,9.80970171985536,0.0344745823201267,-0.00239416742225448,9.81731404511262,0.0255347703199881,-0.00506983490959056,9.8062946843062,0.054952096405627,0.0441116993899537,9.8180440318175,0.0325484407490382,0.034564803316534,9.81308878193544,0.023935719201017,0.00313815178498243,9.81992043922115
-0.00707900886919844,0.00326068273472524,9.81011707640744,0.0304859097360347,-0.00243734954247949,9.81388986104761,0.0242447031410133,-0.013925286777205,9.80581299711162,0.0425357881202442,0.0283471334973717,9.82326336333078,0.0341708099131152,0.033981915965984,9.81209924031612,0.0300685758609014,-0.000595745556330445,9.82510634082203
-0.00682640830265325,0.00371812375078239,9.81010070572535,0.0248024763151805,-0.00220736722066353,9.81025145642207,0.0226700388893523,-0.0274061078439826,9.80544520291429,0.0260026215899645,0.00659413154356145,9.82773700014464,0.0345757955937957,0.029232120890887,9.81016384640071,0.036564862623918,-0.000689650527396563,9.82807504154833
-0.00697813923351,0.00416557082024871,9.81036766149384,0.0182440369499354,-0.00190570635287188,9.80708426251996,0.0205891920169786,-0.0451509757446917,9.80545990946886,0.00719353377575804,-0.0186361280982817,9.8299963657527,0.0344650530464574,0.0211169293769809,9.8069279379349,0.0427758845128433,0.00171621563431977,9.82783372355168
-0.00780295603745374,0.00492880179418208,9.81062089522463,0.0116499560167036,-0.00157391350064649,9.80463783787165,0.0180476546683576,-0.0662895911596804,9.80587451987373,-0.0112827699341261,-0.0441072619438177,9.82882473741963,0.0340930958195688,0.0108463931049964,9.8023829240599,0.0483440335514146,0.00502604519622973,9.82424378718565
-0.00894884126371379,0.00557261429424491,9.81080201326916,0.00598640472266489,-0.001137390131638,9.80265900441527,0.0152327270468256,-0.0893665981320639,9.80616069453414,-0.0276684851052086,-0.0667191255145039,9.82434071043411,0.0336400468652705,-0.00139040461740782,9.79714601846442,0.0524786594081416,0.0086180210794481,9.8177256076223
