specificForceRxFoot,specificForceRyFoot,specificForceRzFoot,specificForceLxFoot,specificForceLyFoot,specificForceLzFoot,specificForceRxShank,specificForceRyShank,specificForceRzShank,specificForceLxShank,specificForceLyShank,specificForceLzShank,specificForceRxThigh,specificForceRyThigh,specificForceRzThigh,specificForceLxThigh,specificForceLyThigh,specificForceLzThigh
-0.000180681661296389,0.000128340730127125,9.80665947121612,4.65124904822802e-05,0.000120211589168968,9.80691446549617,0.00127819238065658,6.5953407773726e-05,9.80636482820139,0.00116852566773051,-0.000864488126894544,9.80662407877694,0.000794393458632703,-0.00125664248811656,9.80616125457239,0.000470148100414904,0.000362398637714808,9.8069087904355
-0.000571724923696695,0.000646003052599734,9.80656447058722,-2.51841829974475e-05,0.000308422771397295,9.80797886137373,0.00603655126461072,0.00136292436455963,9.80539181800082,0.00570136557208042,-0.00405476843855374,9.80655794614389,0.00342379843350981,-0.00538235038715282,9.80465802290177,0.00194226887498349,0.00171585784655073,9.8077986115047
-0.00099326479901067,0.00138231070782233,9.80621016181829,-0.000683173604378396,0.000440645162570025,9.80968011571357,0.0144673802094981,0.00615901515565206,9.80365252249432,0.0139530588015872,-0.00952289711811392,9.80663655283142,0.00760346994094795,-0.0115679802466413,9.80242678205689,0.00462134327015978,0.00394147331174048,9.80919569865059
-0.00157835905682767,0.00199465446352546,9.80549191760728,-0.00196140917012544,0.000732906770243019,9.81109510427887,0.0251178506585583,0.0158858229925196,9.80121193689436,0.0245575549619165,-0.0160509992074845,9.8069386068126,0.0118966231121613,-0.0177269332718386,9.79983805047946,0.00886970208265407,0.00629006796246282,9.81079194122632
-0.00220908254817643,0.00226281632320521,9.80446368112486,-0.00351372337858893,0.00133034212852729,9.81149498707928,0.0372121114549177,0.0304964206072888,9.79850222809278,0.0362031279889168,-0.0226423420523024,9.80710328314602,0.0146469542257511,-0.022023957711873,9.79715615422977,0.0140185308189077,0.00840632177464764,9.8123987778308
-0.00234887451222187,0.0020518813511528,9.80347556109503,-0.00520441838983415,0.00225788898031062,9.81079035494357,0.050478804502816,0.0488204590252177,9.79606992003319,0.0474152886382038,-0.0285161061185172,9.80719592113746,0.0152705128596086,-0.0232878697726093,9.79466317300371,0.0188371357820883,0.0103320853402135,9.81391745188328
-0.00200087110781268,0.00188701061992381,9.80260276299469,-0.00666447408578542,0.00340161952236405,9.80956079035438,0.0637914575540428,0.0688099681842056,9.79413325096098,0.056687007639331,-0.0332116604612348,9.80772129556498,0.0139770301815259,-0.0211458785750052,9.7926919761489,0.0225004939269742,0.0121283821372617,9.81548213605432
-0.00145881742630893,0.00229174370316408,9.80156952026312,-0.00745738444297528,0.00449878388658618,9.80836637438916,0.0753347920398824,0.0876937425902341,9.79266750160794,0.0630012803794013,-0.0367351125498529,9.80874577041248,0.0109717905346271,-0.0156950482923436,9.79172662969671,0.0245047979154599,0.0138076613084187,9.81699477409382
-0.000731393024697714,0.00301277014361246,9.80029998599674,-0.00763776426605597,0.00539558473056335,9.80746631499785,0.0840420546162462,0.101980183240611,9.79137826003279,0.0659553400746611,-0.0389897631728614,9.81011284346707,0.00660363053161743,-0.00758104369863977,9.7916003130414,0.0254746502945574,0.0152680843401939,9.81813647431837
-3.8108123409885e-05,0.00354706759965727,9.79922659954901,-0.00700586335812635,0.00611852194455885,9.80696560024818,0.0898826999464781,0.108509655410356,9.79019553265834,0.0655375007901981,-0.0393123714191664,9.81164590224502,0.00145847876536755,0.00249554113841965,9.79176020686645,0.0261662670085478,0.0159553412723788,9.81899666512716
