TRFoot,TLFoot
0.0114570582358391,0.0255649463127186
0.0266289987338317,0.060247307694231
0.0429267424039302,0.124797567898717
0.0566274563854047,0.214832003522019
0.063058532171309,0.309470266854947
0.0645943252507588,0.38233397759281
0.0662277321963548,0.420304757980417
0.0730777189372876,0.452907769530607
0.111467969984192,0.509504106141801
0.217087521766297,0.597129021960759
0.41765042507377,0.716037292327074
0.713749227653777,0.857854702762437
1.06368423252288,0.992764212420781
1.41643916782686,1.0654460521748
1.7155832505031,1.051937507734
1.91757356849279,0.964977338799139
2.02701797853323,0.837961098447884
2.08419393432283,0.726051344994196
2.13868091231167,0.647678137792168
2.2438748587715,0.588594742254592
2.46516523339635,0.542203329124022
2.83172115953692,0.522480500905551
3.31490484572628,0.542371997009446
3.84009735754287,0.591945898504625
4.2897295648684,0.647521581786483
4.5282096249912,0.70165656630099
4.47962430212101,0.753328570272406
4.17013763581672,0.803249934933586
3.65609065161707,0.862963401082323
3.0128507473308,0.951551176540876
2.34749663177363,1.06463479275018
1.74953245779736,1.16815595894799
1.26674496348049,1.21717325326957
0.909932631287735,1.17976785459605
0.664259794022225,1.07493543432883
0.501784572024322,0.940264724557163
0.393842828625487,0.790294064303631
0.327661112218778,0.635782592977952
0.317250411005178,0.499434229721472
0.378180874800036,0.403200222915308
0.491302661867518,0.330940155022343
0.617016269459054,0.252339954104456
0.752166841890738,0.164974421416587
0.905408129134355,0.0926087165256738
1.05256930275876,0.064001324350075
1.16010168337547,0.0862880115411011
1.22128083992603,0.141281625148468
1.24233715381279,0.21106942407088
1.23494443438509,0.298667917852235
1.21195580843346,0.413346465138952
1.19841799224303,0.554372508672893
1.21761042963028,0.713924654868533
1.27485843631811,0.876943660383868
1.34926510815411,1.01921357044872
1.39425196580314,1.1242594452827
1.38096070236946,1.22270900387478
1.31650332024255,1.39332764643279
1.20160344838371,1.68488119981648
1.04360237605994,2.08642106378141
0.876305369538255,2.55556741176996
0.735432023031294,3.05806990591405
0.641054346249774,3.5704660961075
0.588886169379129,4.06730165859675
0.565041068469659,4.51738856445407
0.566112948708704,4.87652580609758
0.604347546208559,5.10130413218624
0.686580973166245,5.18558913743007
0.798859541156997,5.19358204654978
0.928942113344339,5.18312277271736
1.05166977807122,5.15811177346892
1.14155442368113,5.0991118813411
1.20087932049775,4.97561018580907
1.23412689309739,4.74411132531653
1.22394419136116,4.3300827360096
1.15884787551833,3.69862873242266
1.04219136378966,2.92959126868732
0.889373136557796,2.18995761391955
0.730187164056,1.62477907954553
0.596485902410692,1.2852790464024
0.505961061939398,1.16420914725988
0.443759793162669,1.21239991812224
0.398998267319697,1.36317612174698
0.396986647087808,1.5415525322541
0.45235936245298,1.69151370311586
0.55152682601507,1.78631995524322
0.662694452045224,1.8188842075385
0.754305625303214,1.81290773412854
0.829359201670103,1.77319033620145
0.901111494028641,1.69312329018994
0.973774398818521,1.59682032115429
1.04137897966241,1.50090670377134
1.09445193884242,1.42937382448595
1.12901300265179,1.39846743768673
1.16164492957369,1.40637736348397
1.22534721891453,1.44356479568598
1.32412578214983,1.4980886647861
1.40496668417015,1.55199475044937
1.40317640920656,1.59451532247737
1.30912221102425,1.64191562329634
1.15655282329667,1.70358136078468
0.993322203116698,1.77347148262381
0.861772226636382,1.83566567994375
0.790620822300994,1.86749992429585
0.7868985150141,1.84048795210434
0.820141635045996,1.7353562892436
0.843405803816987,1.55844613846257
0.824229170321532,1.32754633079973
0.773564858720873,1.07077119493761
0.718662638590815,0.822243540149334
0.656076001907447,0.60339386798734
0.573235728624443,0.429507063520116
0.465091853273818,0.305161062857143
0.346506626381208,0.230673374653777
0.245881087819356,0.203420754037435
0.192649503074531,0.201984264471995
0.178474338753835,0.2006270622677
0.181164158790391,0.184792302200494
0.196420248567973,0.168315423046032
0.222927243146489,0.174523589477186
0.256614024577083,0.208630257368199
0.288520855486101,0.288599844643089
0.317576637254893,0.394686531120422
0.356778277137429,0.480175114680279
0.423979223440619,0.543265274060522
0.525795021588351,0.600554066003433
0.652786863826207,0.657214737082846
0.781345801259244,0.742870679359339
0.872638045225001,0.880149573883693
0.908967011896427,1.05169705660952
0.917230041931284,1.23278250191561
0.925585318586917,1.4106856672272
0.957967388725314,1.58240251996186
1.03206544973151,1.76601857905423
1.15927451703683,1.99462635579806
1.32912664432482,2.30241571890426
1.50519982779324,2.71086364774557
1.65230000559504,3.22915931264197
1.75776215421352,3.84905928487543
1.81296587854824,4.52579269255553
1.81517029695302,5.15493907907034
1.76482331689038,5.59909041283667
1.6740717941908,5.82613118403173
1.56044929267887,5.94890989904468
1.44250778440901,6.11808717127728
1.3621336552668,6.40384491487706
1.35462405729279,6.7839927134628
1.43722010534748,7.20327784168243
1.61919505057096,7.579239618309
1.88153249858042,7.8069348537641
2.16603180353996,7.80056868945444
2.40202661896581,7.54838407288827
2.54419049780399,7.11459307160083
2.58468120623241,6.58222192664196
2.53814863976859,6.03615654592321
2.4172657313254,5.53492362870824
2.23233885814916,5.07783472252199
2.00317093411979,4.65394944503648
1.74837264482691,4.2561842123557
1.48772032307714,3.87407445946318
1.23851485342211,3.48175940046388
1.01262933063057,3.07492367661387
0.810307365162551,2.69452610971949
0.642042290989318,2.38889310189507
0.518206968973599,2.20451836381966
0.426265357684042,2.16063970779244
0.367752856514067,2.23605546747943
0.361679401213898,2.37866025515061
0.418904115164558,2.53501969233412
0.554919456132066,2.64645263058681
0.797179755932666,2.64995863387304
1.15957787436455,2.51014658327257
1.62430175314467,2.25627800576627
2.14203789616446,1.95915892656694
2.65003282471673,1.67476660963091
3.11258331075709,1.41073515141609
3.49873630717663,1.15018064213151
3.74766457750709,0.897988630745603
3.80434580589183,0.672161538877084
3.63236429517023,0.495949449125252
3.25022546580528,0.381791839297328
2.74351681372244,0.322323112094201
2.19847504273182,0.303843481858325
1.69294886302882,0.305124280494636
1.27837908837664,0.305218485763499
0.963281816304673,0.293524416269914
0.730579996602422,0.268456286886801
0.567286401127282,0.237522445043874
0.457681066170754,0.2153481992635
0.370224824547282,0.208443130532753
0.299419498083225,0.206687566645149
0.263342659748476,0.199737385080892
0.277971953532384,0.192848302104508
0.32966757017853,0.190456055585847
0.388086334689028,0.190990202792721
0.43146783991305,0.188673342694359
0.449905470101844,0.189813447431146
0.44379141285431,0.185425554459006
0.434248279401835,0.175302194718527
0.436716483133335,0.193142226557187
0.431554161706606,0.237726472227736
0.427318355754367,0.277645229804587
0.446073074328323,0.305269337890585
0.484595017224317,0.312759793490764
0.513341370935339,0.30141943837226
0.512368078304393,0.285222799685855
0.500291455004551,0.267563881487185
0.494799536725023,0.247484170785031
0.491935769526962,0.242257619095912
0.490007658050592,0.274332073219132
0.490336213752929,0.34713314506831
0.491098179217664,0.447248627818263
0.475394671664868,0.550929399821568
0.434504006912495,0.631438719387987
0.38039256631447,0.683796180791273
0.315899651487955,0.726685209185255
0.240806507509726,0.764942328400983
0.173027730931535,0.772268136242927
0.137713160625728,0.730485532022168
0.143109597007857,0.642421093462327
0.1560721945359,0.537533397303367
0.155623881549,0.445826167701241
0.14981734406287,0.366330968391561
0.141273693735612,0.305705484805903
0.136210669494731,0.272388066528553
0.136453386680926,0.261526378468436
0.134751871924661,0.264358248204213
0.127829717970769,0.270103427917389
0.125459288343264,0.270161686591566
0.138253487731445,0.2620201122587
0.167932907395019,0.249899189923822
0.217282726187489,0.237901149285745
0.295499308521957,0.21600666764233
0.399675826344329,0.170524080566896
0.49540166323141,0.117447900497125
0.545533638151716,0.0901529400572635
0.546569975883592,0.101753430422985
0.52190652087141,0.143583443412094
0.493502131774376,0.200812475979771
0.468309415139186,0.252705270758074
0.456498060935035,0.292712625387667
0.467014111925903,0.313523120674196
0.496597168753637,0.307924306266516
0.536447621999977,0.281359482177135
0.576027350187418,0.248921893489485
0.601026500088901,0.216395291307901
0.58349778357449,0.189544748344635
0.508363355450999,0.175515278119011
0.396484460595736,0.170249083770167
0.283247300912447,0.175375056443893
0.192469219488181,0.190282873125592
0.136279010085743,0.208367535549783
0.111898810991625,0.2293929369839
0.106980119733437,0.258595588895441
0.111281318906731,0.304648932081439
0.116382782329131,0.36775762160315
0.115718267278129,0.435063004662265
0.106867346988194,0.481535281055065
0.0948330304194353,0.481425654894613
0.0910587138055321,0.434817830703498
0.0973092860049029,0.376139085754098
0.0973439430686565,0.335267263732433
0.0846604814928789,0.305920569698373
0.0705282488754736,0.279746173000457
0.0624845726788013,0.260232804901097
0.0623760929479794,0.248749311535842
0.0714287616221608,0.240025260012338
0.086602382735582,0.225211638273191
0.100503159904925,0.210724453744526
0.12595085662248,0.206178396166582
0.166227221013908,0.212721262404432
0.196206849939662,0.224802122090157
0.211015816904923,0.237995691891385
0.225121906621409,0.249264702083097
0.24902838682211,0.258532310035757
0.301659950340441,0.287094526588277
0.385675943699258,0.359933191820477
0.476017255181522,0.464461671624085
0.562055852408476,0.565366674237881
0.630302950274116,0.64741787000482
0.664139368026468,0.706375101354634
0.66811152478113,0.741586768322794
0.659997464224124,0.763733875051772
0.65722053173588,0.783522126255647
0.669994586873706,0.801383979839449
0.70436292713855,0.821065567531868
0.760811656518469,0.865724239577642
0.805896120535894,0.959324065318471
0.802486644743663,1.0953990804406
0.752693519003983,1.2495087755981
0.664623589890474,1.37971635008355
0.542751169862615,1.44022609724658
0.408740267830745,1.40751709654877
0.293796418562441,1.29021620548493
0.198162916503601,1.14457858583966
0.116762150908461,1.01745882001984
0.0614730097088779,0.889560979388352
0.0407908206503804,0.746780646527976
0.0480439360210954,0.615131565133001
0.0659141503507661,0.534373712227108
0.0747710472843059,0.532570839574052
0.0691684248614402,0.590786678081982
0.0567583357581184,0.625618601370029
0.0532125593270929,0.572180747027678
0.0768421082427204,0.444357570689727
0.115416673872908,0.305020123597886
0.14617237054434,0.207274999499167
0.163792904501152,0.153543579701696
0.173785480949149,0.116515625915161
0.182447941816946,0.0838054055605326
0.192291984509939,0.0599760382603487
0.214041065489997,0.0515584950033594
0.246879872963312,0.0570208436831886
0.269281862401276,0.0787567007062556
0.26260535551579,0.123410264652528
0.227838159754029,0.188130347257301
0.192460961408366,0.28286560847124
0.188837751668705,0.401709489729969
0.235104767851638,0.514092635403028
0.313299162869247,0.619258141395931
0.406735281467613,0.737525005674101
0.507754208001401,0.875574811602026
0.620413223406576,1.03374472402005
0.739687748302296,1.21175386332932
0.825130164440326,1.40420013635066
0.845230923887712,1.58800364542961
0.827298374664741,1.73483433432059
0.826877298130661,1.84866074907088
0.851186701911219,1.92307561143318
0.87726425839352,1.92676238382198
0.903993936832909,1.84700186599899
0.952860409764847,1.71285929283097
1.04012464600243,1.57508142646231
1.14186960528991,1.46749935660958
1.21451899237357,1.39022597801154
1.2055400333534,1.33725970998121
1.07957308839678,1.31011119813057
0.881278934144219,1.29638505002101
0.688089384200923,1.27440005494629
0.544852455681104,1.24722295370487
0.443285194371813,1.24241086279621
0.370842278676789,1.27719193751312
0.329250689056637,1.32575730606809
0.31508928780192,1.35404032423839
0.316849138033533,1.35268122862581
0.314903863192018,1.32737759175533
0.313728553207718,1.2724388638259
0.330138592465173,1.17821474990347
0.368228068296182,1.05148223196652
0.425723402484001,0.903986571141682
0.50575387409966,0.757117017402921
0.608354128793314,0.636747596207961
0.729729836348879,0.558394372844102
0.845105345566093,0.520174594944421
0.928813333032301,0.51464352820595
0.975364982514011,0.53921388697238
0.989508136498111,0.582856188965434
0.985222629079648,0.608604473119316
0.965908041688947,0.582240642992616
0.945831845223388,0.509306739751688
0.939692095792226,0.421579538074595
0.928849492423346,0.344869919347342
0.919766781490595,0.285797629387658
0.954590817603435,0.242953539086258
1.03381820973067,0.219517899222425
1.11492554133225,0.210941260811747
1.15714543441369,0.205416055162255
1.14869258432503,0.19755659937702
1.08549197666434,0.198035078921228
0.971399777436849,0.235138594368674
0.833620106097298,0.336004940845616
0.70230062878942,0.503531722961857
0.585148804040246,0.711981928745324
0.479037606016729,0.904576894901814
0.394454525595724,1.0408438870069
0.341829480195596,1.1326488041631
0.326846045186779,1.22765920607409
0.346336180683144,1.35719452908449
0.395946329293638,1.48905655742931
0.465013819621958,1.55463933125944
0.532728130797919,1.52573225150032
0.58316052135367,1.42079848579527
0.606969528133044,1.28389062482862
0.60384826274787,1.15177893891762
0.586365115311727,1.03788226137856
0.576923495056576,0.94953644193985
0.592115053997323,0.879740451435324
0.636983112813384,0.824374646459439
0.70012760978335,0.795640364251754
0.741000951067357,0.80055638788763
0.716944181770994,0.832295424469649
0.635603377237414,0.874706490491764
0.546357765282593,0.901338228659964
0.496949913704546,0.893244273933411
0.498663765658605,0.872963356454033
0.531323626929937,0.888889659872509
0.576046882710369,0.953064949116077
0.614502474820218,1.02198979452244
0.636363929233782,1.04332235854858
0.649584662647648,1.01969654737692
0.664313274175812,0.975150014553227
0.678458739896895,0.912671708717421
0.686562714749315,0.863815370161124
0.688406240886016,0.837914646673487
0.675085788493118,0.813120994089775
0.640174681911668,0.782169605221117
0.590371428976789,0.763370987865095
0.534703078222214,0.78703120674658
0.483329027932933,0.883623895174095
0.439023793918997,1.07445046386253
0.394106196509461,1.35645759368263
0.343914268325788,1.68587918232484
0.292268619574813,2.00633258320115
0.253733333142599,2.28775338523555
0.243634900654083,2.52266904869784
0.25107232101748,2.70443992522699
0.261090252435286,2.81441262402852
0.271579481399986,2.83089495229529
0.277701741948687,2.74350479617232
0.279379640179187,2.55217390320858
0.286712650129456,2.28358749197199
0.301739411936083,1.97979668072817
0.321813184767563,1.67372858689657
0.358158573054742,1.40332530523422
0.417856966780279,1.19914056678451
0.490367619109217,1.06163817158384
0.553085936233736,0.973291867610218
0.606906816258123,0.912274447106366
0.666490130485724,0.887273370869252
0.722609608083675,0.926078361707961
0.758738540396979,1.00804294020791
0.75844984552667,1.06096191052665
0.720572516202776,1.03387947993856
0.660211289588777,0.93077367451202
0.590956011544719,0.802131614624624
0.527853924554566,0.684795973451977
0.471888531148531,0.574475404492163
0.409866813883976,0.453214170799411
0.346507169523544,0.32154159756401
0.316628998573184,0.204260535951723
0.336977756782226,0.12770391262114
0.37862433372661,0.0979934666837234
0.396394291437517,0.110275069253309
0.37649533868,0.148928402087593
0.330812167105765,0.204744218793809
0.259483568045804,0.272525090525048
0.170897068003005,0.343718202002889
0.0951768525258034,0.415600006496153
0.0545706670229852,0.490937425138586
0.0577959429916919,0.557119053026703
0.0847669193765195,0.596748951356879
0.109762431892227,0.609176293471635
0.128064107699297,0.5950992473689
0.136137061811001,0.554801868916152
0.138893441224022,0.501961616345006
0.146391296859503,0.45779353697785
0.148340815470546,0.442802324936348
0.130462732095403,0.465978824407307
0.107847543330716,0.521528736761298
0.0939805333669036,0.60186596765475
0.095976522414062,0.699726568056802
0.11953077942518,0.800159266480111
0.161962072998001,0.890366449296782
0.210238231799061,0.971762505915586
0.246175123959851,1.05245191633769
0.259104725408649,1.11925592068898
0.255466138197428,1.14585473705239
0.245638081393015,1.12198371089209
0.245695330733256,1.05249697197652
0.284899863016748,0.95946810672265
0.355899921694944,0.860593137443217
0.430040771174919,0.763638975912976
0.475957723016191,0.668811766123948
0.473397927548007,0.570545251786048
0.424223606179828,0.470861586923198
0.356610579115924,0.375620062114785
0.299044051860162,0.293146478182521
0.250736256813845,0.233971354706316
0.204498302429529,0.196487565887701
0.154972848424675,0.179030356541912
0.102189957970982,0.181095045498808
0.0635071785309767,0.194660980444363
0.0630254143600609,0.208277715605392
0.101678585220493,0.215292706843364
0.15630709395499,0.217958037940777
0.211419971802447,0.23023317449889
0.259962226124391,0.250264650272813
0.305654530577706,0.275582109511347
