orientationRrFoot,orientationRpFoot,orientationRyFoot,orientationLrFoot,orientationLpFoot,orientationLyFoot,orientationRrShank,orientationRpShank,orientationRyShank,orientationLrShank,orientationLpShank,orientationLyShank,orientationRrThigh,orientationRpThigh,orientationRyThigh,orientationLrThigh,orientationLpThigh,orientationLyThigh
-179.988591799459,-0.00689043603002547,-155,-179.972931733593,0.0192175180031847,155,179.909463502994,-0.0607923352967065,-155,179.889580757204,-0.0226424128265584,155,179.916279144497,-0.0503412802141492,-155,179.905860675384,-0.0334430831645152,155
-179.988604792228,-0.0068446391309081,-155.000004518204,-179.972874438641,0.019223614557397,154.999981282675,179.909661169563,-0.0606604224239745,-154.999616078517,179.890138393155,-0.0224927155520897,155.000092540789,179.916399396412,-0.0502963024505112,-154.999690910148,179.905980962853,-0.0333545303462241,155.000118841544
-179.988638971914,-0.00675013538170524,-155.000004573487,-179.972759901811,0.019206023839807,154.99996244386,179.910134565251,-0.0602829321224327,-154.998851565236,179.891340955847,-0.0222146431643757,155.000390142998,179.91668249035,-0.0502093341289473,-154.998965315066,179.906245381232,-0.0331778122082375,155.000361030538
-179.988694722726,-0.00662505919345546,-154.999999612969,-179.972576878901,0.0191472966279721,154.99997664428,179.910938893779,-0.0596265123714274,-154.997848848688,179.893195442356,-0.0218562209523136,155.000917401943,179.917186322501,-0.0500892758958113,-154.997711803734,179.906679297019,-0.0329228850773501,155.000718787959
-179.988762554831,-0.00652129874899401,-155.000008145532,-179.972293732924,0.019066280887279,155.00005764988,179.91207813372,-0.0587872463542404,-154.996913518269,179.895568756006,-0.0214615501964432,155.001633588293,179.917934278653,-0.0499393258832317,-154.995880323017,179.907335121275,-0.0325809485061828,155.001248200178
-179.988826332041,-0.00651152445101431,-155.000048625839,-179.971868735792,0.0190009515477942,155.000233941499,179.913559014105,-0.0578868083964676,-154.996367415801,179.8982676021,-0.0210559795604871,155.002605583027,179.918899167018,-0.0497582967754775,-154.993526473362,179.908322644582,-0.0320915240649903,155.00208530641
-179.988856399337,-0.00666604707849856,-155.000124810506,-179.971273890504,0.0189583307437985,155.000519655664,179.915390006766,-0.056996744399809,-154.996387849313,179.90111492326,-0.020644999179266,155.003994673643,179.920048776441,-0.0495651819814453,-154.990818640989,179.909763283439,-0.031370631021361,155.003357473235
-179.988812904582,-0.00703014002078553,-155.000238460076,-179.970505822586,0.0188958780214558,155.000894024677,179.917547720994,-0.0561009045905022,-154.996941309933,179.903984552372,-0.0202237413876839,155.005844872162,179.921385576082,-0.0493891110687364,-154.98798679698,179.911735927508,-0.0303613350757513,155.005064210513
-179.988656449554,-0.00761860496055971,-155.000394442039,-179.969593970519,0.0187761743281454,155.001328982221,179.919999195709,-0.0551259003151997,-154.997853377917,179.906812083485,-0.0198080054524979,155.007919779653,179.92293379259,-0.04924723130666,-154.985257908936,179.914289183674,-0.0290669417503891,155.006969530408
-179.988367469965,-0.00842411822670016,-155.000590468618,-179.968582456022,0.0186302014277482,155.001819934529,179.92273345133,-0.0540320651794003,-154.998974506434,179.90958714047,-0.019424286490793,155.009713022827,179.924724125057,-0.0491375034825428,-154.982788558699,179.917437542028,-0.0275226983118014,155.008653461918
-179.987957127342,-0.00941635793389181,-155.000814149553,-179.967502459777,0.0185413142718116,155.002361644135,179.925747380889,-0.0528679111163546,-155.000258566255,179.912340999402,-0.0190592258469742,155.010683594972,179.926781883592,-0.0490291722051364,-154.980671838746,179.921130457987,-0.0257727787323414,155.009782487435
-179.987448178383,-0.0105551431633209,-155.001050437297,-179.966379239682,0.0185769231081978,155.002934436523,179.929025211513,-0.0517291658307607,-155.001716667788,179.915135789849,-0.0186643105185154,155.010499848089,179.929113423558,-0.0488564302608898,-154.978996231201,179.925263593829,-0.0238806344273427,155.010276496514
-179.986857729503,-0.0118024664470277,-155.001287412899,-179.965243897259,0.0187614551046848,155.003531636425,179.932527870596,-0.0507071657226003,-155.003389402047,179.918060022474,-0.0181843923040939,155.009005605162,179.931696308595,-0.0485615232072152,-154.977848563939,179.929704905448,-0.0218992345647256,155.010127615544
-179.986210662581,-0.0131134219577365,-155.00151123059,-179.964118275516,0.0190795872690807,155.004156734713,179.936213732152,-0.0499057814084724,-155.005333964141,179.921196204639,-0.0175751442833336,155.006117538448,179.934477330257,-0.0481509265298568,-154.977274076725,179.934315483102,-0.019872052178304,155.009234964361
-179.985538763288,-0.0144498492320271,-155.001711693269,-179.963002336673,0.0195036850514024,155.004802144726,179.940054562762,-0.0494453539522187,-155.007580939894,179.924572742355,-0.0168206975556403,155.001796680072,179.937395408412,-0.047680062887057,-154.977237825049,179.938969550999,-0.0178291532031021,155.007477271236
-179.98487010582,-0.0157551706792622,-155.001886404901,-179.961892629806,0.0200447777033501,155.005466135481,179.944009816796,-0.0494417853995007,-155.010140382113,179.928152230569,-0.01589378118331,154.996091609856,179.940404087521,-0.0471884791275054,-154.977611755585,179.943559981589,-0.0157611163725802,155.004831674821
-179.984232351885,-0.0169595129569155,-155.002034328178,-179.960794610227,0.0207382728661133,155.006151512619,179.948040212414,-0.0499844448980882,-155.01304933719,179.931847995118,-0.0147310028945349,154.989201659461,179.943474282986,-0.0466742141169413,-154.978223986933,179.948016044873,-0.0136379263921809,155.001403826251
-179.983653445124,-0.0180311706505158,-155.002164893851,-179.959717585656,0.0215828381993291,155.006850359756,179.952127438315,-0.0511247136502991,-155.01636360172,179.935552424688,-0.0133247063641884,154.981392494745,179.946586504731,-0.0461224353742536,-154.978958875099,179.952311208538,-0.0114476695760432,154.997328076884
-179.983147859533,-0.0189806204135924,-155.002299952181,-179.958675179976,0.0225383489649602,155.00754678594,179.956241634019,-0.0528542885976083,-155.020107816213,179.939149959125,-0.0117665779563376,154.972905862026,179.94970581654,-0.0455230498561946,-154.979817838199,179.95643488119,-0.00920683768087627,154.992655687313
-179.982722899109,-0.0198364120879387,-155.002446720446,-179.957682468246,0.0235576391078487,155.008214606616,179.960321534728,-0.0550998388002951,-155.024248359713,179.942531958056,-0.0101691185309009,154.963986479845,179.952777151623,-0.0448839638169482,-154.980887216812,179.960351467673,-0.00694376048315314,154.987377344397
-179.98238424813,-0.0206072667642541,-155.002582204782,-179.956745807941,0.0245863077311452,155.008829954825,179.964297768638,-0.0577741338830835,-155.028671239365,179.94563133392,-0.00862440454142605,154.954888507502,179.955759851012,-0.0442218700875593,-154.982259403481,179.963988547643,-0.00470894585295623,154.981543985507
-179.982124430166,-0.0212840075556348,-155.002679754604,-179.955867932995,0.0255803519126002,155.009385572613,179.968110973762,-0.0607687486688639,-155.033195861096,179.948429016201,-0.00721540639484253,154.945831770152,179.9586255413,-0.0435408768053232,-154.984000399648,179.967271226758,-0.0025729902106293,154.975302715951
-179.981927350491,-0.0218719158152102,-155.002743603629,-179.955057771556,0.0265415244238523,155.009873097154,179.971691783325,-0.0639061523567486,-155.037638512445,179.950924545661,-0.00599676248807821,154.936988042913,179.961328008925,-0.0428494161689944,-154.986172683357,179.970134461107,-0.000591573425420801,154.968811032548
-179.981776208353,-0.0223694133567916,-155.002801507855,-179.954338918836,0.0274875399225441,155.010278874962,179.974936429031,-0.0669849185066557,-155.04185634405,179.953141110893,-0.0049527781838104,154.928477501793,179.963832276851,-0.0421542739583058,-154.988829391308,179.972513406806,0.0011974764896333,154.96222555535
-179.981654709041,-0.0227565062682952,-155.002874909295,-179.953749550094,0.0284002563829117,155.010599670219,179.977723532614,-0.069833851561194,-155.045761017279,179.955138046147,-0.0040190488078082,154.920386436167,179.966117720147,-0.0414607294114093,-154.991958536895,179.974354789272,0.00277121641940561,154.955759898588
