angularRateRxFoot,angularRateRyFoot,angularRateRzFoot,angularRateLxFoot,angularRateLyFoot,angularRateLzFoot,angularRateRxShank,angularRateRyShank,angularRateRzShank,angularRateLxShank,angularRateLyShank,angularRateLzShank,angularRateRxThigh,angularRateRyThigh,angularRateRzThigh,angularRateLxThigh,angularRateLyThigh,angularRateLzThigh
-7.17928870254795e-06,8.40085968900813e-06,-9.82716324303144e-06,-2.77480873237263e-05,2.90856734318056e-05,1.12944133105674e-05,-3.94178436748261e-05,-3.08395490939299e-05,5.0848745363769e-05,-4.08373228099307e-05,-3.45520329857418e-05,1.70610472969296e-05,-3.04232595398849e-05,-3.71726098505502e-05,1.80164659455577e-06,-4.97977848502782e-05,-2.46361522967663e-05,2.01866311617271e-05
-5.03705686267275e-05,5.61543722547503e-05,-3.83396203385501e-05,-0.000123190281384291,0.000145901990203267,5.34759497451261e-05,-0.000178443377495569,-0.000137827505090963,0.000216186956877879,-0.000185164221934835,-0.000130837190132235,8.07793802796462e-05,-0.000144045790914665,-0.000176002113753293,-7.84830284752172e-06,-0.000243968157862758,-0.000116645425123809,9.55781627468774e-05
-0.000151543409172954,0.000173716577577435,-8.19111030220113e-05,-0.000278870578717997,0.000363541423416798,0.000129292166127014,-0.000404270160654257,-0.000314259914824061,0.000457576564808001,-0.000428708871546765,-0.000273193270220656,0.000203494689601337,-0.000348268565917961,-0.000433720679677656,-5.69239562119459e-05,-0.000608831465814482,-0.000298399584086936,0.000247463939183726
-0.000302155039949541,0.000349264561447684,-0.000127465643771433,-0.000475823851539767,0.000651604086776535,0.000212122569626441,-0.00066495531597301,-0.00053836828192603,0.000700535360384031,-0.000732447390958329,-0.00047914417555975,0.000392131343350793,-0.00061550346724495,-0.000815393914204671,-0.000151043437158017,-0.00109303346077616,-0.000584160010407655,0.000469572304039936
-0.000494115155948011,0.000539170839323718,-0.00015673563074226,-0.000722799541868164,0.000976411266768862,0.00027316697470312,-0.000952377068583687,-0.000816554358975281,0.000896149697242425,-0.00108098292103692,-0.000768313334641567,0.000649931378682294,-0.000914457440484083,-0.00131283539752988,-0.00026853334897684,-0.00163712483100696,-0.000957029705542538,0.000713955992576498
-0.000719933115103006,0.000734135238787036,-0.000156237347071215,-0.00101674573449649,0.00132739405287949,0.000315613641391911,-0.0012922349531243,-0.00116021963763996,0.0010002430707556,-0.00146112007828239,-0.00112037207618824,0.000944457518517334,-0.0012201676004285,-0.00188339574007777,-0.000367492772091934,-0.0021936936217975,-0.00136858339584599,0.000935000990142857
-0.000964622631936434,0.000967822057635502,-0.000141141261020226,-0.0013210981550231,0.00171201640055377,0.000358865156062678,-0.00168619613152302,-0.00156786018918194,0.00100640674677094,-0.00186176258663706,-0.00150959196263794,0.00121695656057713,-0.00152967947849402,-0.00250849661455118,-0.00040002636922357,-0.00273422096148127,-0.0017887062371964,0.00112306462220321
-0.00120792449211808,0.00124023919259021,-0.000156281893633208,-0.00159933350972707,0.00211037556734606,0.000425948154338015,-0.00210108805395851,-0.00202813349178635,0.0009373628231598,-0.00225739059554395,-0.00193148101485578,0.00143949079544255,-0.001832421708634,-0.00316401152367981,-0.000372470364485653,-0.00326193090415713,-0.00221862991814236,0.00127179222097032
-0.00142617410809334,0.00152561326796746,-0.000210489046151538,-0.00183248098078434,0.00252317482743829,0.000509187814356629,-0.00251084559720684,-0.00253070470262089,0.000812869133178032,-0.00259585537792665,-0.00239795503388782,0.00160041199673228,-0.00209594040678848,-0.00382231873228186,-0.000324315210933674,-0.00377150473268825,-0.0026671806445268,0.00136116792742158
-0.00161840651003744,0.00182017500939166,-0.000276547160549808,-0.00201560848573855,0.00298325840617169,0.000577631869980289,-0.00289566331247754,-0.00306633415008938,0.000674362730461239,-0.00286356668601458,-0.00289217903902071,0.00167634624770443,-0.00230479193096357,-0.00447036176613003,-0.00025369800398843,-0.00422667837657132,-0.00311596877069756,0.00136952673529996
-0.00179288566750211,0.00211256042726849,-0.000325048929080478,-0.00217107059114231,0.00346517028791138,0.000640790710660462,-0.00323296093113236,-0.00361053149020274,0.000570401606337793,-0.00309327404137194,-0.00337582137313672,0.00166842604177635,-0.00248161359495195,-0.00508208174630355,-0.000168083680869432,-0.00460956430417027,-0.00355908958333575,0.00131556459361749
-0.00194830786927185,0.00237775410236218,-0.000342206639703464,-0.00231685643925541,0.00389959237295003,0.00071430398611848,-0.00350692828650858,-0.00413607964429186,0.000512532989525493,-0.00331125258896047,-0.00383622934273842,0.00160470982167882,-0.00265293695392871,-0.00563865361488054,-9.82274631435532e-05,-0.00492510037350078,-0.00401676521945329,0.00124830938470001
