positionRXFoot,positionRYFoot,positionRZFoot,positionLxFoot,positionLyFoot,positionLZFoot
0.25,0,-0,-0.25,0,-0
0.250000719162673,-5.90839939438113e-07,-0,-0.249999910681223,2.79897754717989e-07,-0
0.250002793112106,-2.27816332590554e-06,-0,-0.249999704359261,1.05298206226967e-06,-0
0.250006013022469,-4.86126245131627e-06,-0,-0.24999950108802,2.16382403936893e-06,-0
0.250010056184932,-8.07159006861301e-06,-0,-0.249999379020667,3.41316943904985e-06,-0
0.250014543434735,-1.16245344301624e-05,-0,-0.249999342293148,4.60191325885945e-06,-0
0.250019138957799,-1.52716703629092e-05,-0,-0.249999363482442,5.5836319931388e-06,-0
0.250023597167879,-1.88250821515739e-05,-0,-0.249999427138142,6.29191554387271e-06,-0
0.250027755631516,-2.21548097750574e-05,-0,-0.24999952800276,6.72873701045515e-06,-0
0.250031525169243,-2.51770127904109e-05,-0,-0.249999650838748,6.93063810948472e-06,-0
0.250034871465414,-2.78454626940758e-05,-0,-0.249999768573087,6.94463590715206e-06,-0
0.250037787592108,-3.01421550451921e-05,-0,-0.24999986442875,6.82493107477221e-06,-0
0.250040288815977,-3.20731398490935e-05,-0,-0.249999938631914,6.63552275088495e-06,-0
0.250042413589003,-3.36686949710229e-05,-0,-0.249999994332331,6.43200262007424e-06,-0
0.250044202681301,-3.49654251872736e-05,-0,-0.250000034109729,6.23891750462644e-06,-0
0.25004568517541,-3.59930402792802e-05,-0,-0.250000050546324,6.06457130696471e-06,-0
0.250046903766649,-3.67848313793329e-05,-0,-0.250000027235653,5.91946682366022e-06,-0
0.250047899187294,-3.73760102702709e-05,-0,-0.249999962016856,5.80859979025057e-06,-0
0.250048689845549,-3.78005281442536e-05,-0,-0.249999862943406,5.73042145103389e-06,-0
0.250049309494476,-3.81069931152142e-05,-0,-0.249999726613755,5.68647828589905e-06,-0
0.250049788959649,-3.8332918272914e-05,-0,-0.249999554699516,5.67245379119793e-06,-0
0.250050149122381,-3.84893373057227e-05,-0,-0.249999365241659,5.67546142826808e-06,-0
0.250050423938365,-3.85950116244809e-05,-0,-0.249999177205027,5.68602954712652e-06,-0
0.250050626577955,-3.86612085797944e-05,-0,-0.249998982220995,5.70165668826613e-06,-0
0.25005075871849,-3.86812856549415e-05,-0,-0.249998749207679,5.71811526614865e-06,-0
0.250050847206067,-3.86665208815232e-05,-0,-0.249998461494287,5.73101002711878e-06,-0
0.250050912677863,-3.86318190455326e-05,-0,-0.249998119404055,5.74036964042158e-06,-0
0.250050950712291,-3.85791463767152e-05,-0,-0.249997746855041,5.73513978074347e-06,-0
0.250050960247308,-3.85099022676709e-05,-0,-0.249997389240839,5.69207681387967e-06,-0
0.250050948051931,-3.84214817184218e-05,-0,-0.249997083749971,5.60176801245072e-06,-0
0.250050924728713,-3.8321684938964e-05,-0,-0.249996853251508,5.47694129923981e-06,-0
0.250050896340619,-3.82339394109896e-05,-0,-0.249996703914373,5.32370687042215e-06,-0
0.250050846747673,-3.8168282622562e-05,-0,-0.249996619050902,5.13941913879498e-06,-0
0.250050757229319,-3.81052903351578e-05,-0,-0.249996591745231,4.92974698959736e-06,-0
0.250050617883778,-3.80230570396543e-05,-0,-0.249996614637702,4.7070031096983e-06,-0
0.250050427801988,-3.79190973004346e-05,-0,-0.249996635239132,4.48821874630677e-06,-0
0.25005020290897,-3.77940578521411e-05,-0,-0.249996594190166,4.29402392069928e-06,-0
0.250049962247127,-3.765072738032e-05,-0,-0.24999646222599,4.15333837071297e-06,-0
0.250049722507308,-3.750572468753e-05,-0,-0.249996220943676,4.09624768401677e-06,-0
0.250049492169648,-3.73790322503997e-05,-0,-0.249995876064503,4.12386882781801e-06,-0
0.250049269978677,-3.7285493009931e-05,-0,-0.249995456247844,4.20902578311439e-06,-0
0.250049065344012,-3.72363098067653e-05,-0,-0.249994974720217,4.33075878985555e-06,-0
0.250048886423579,-3.72332356057355e-05,-0,-0.249994443110588,4.47396364402967e-06,-0
0.250048727484199,-3.72687099750928e-05,-0,-0.249993884638566,4.61846771855195e-06,-0
0.250048599869176,-3.73356947936305e-05,-0,-0.24999331644016,4.75388098808574e-06,-0
0.250048507147629,-3.74296634376285e-05,-0,-0.249992765065398,4.88211638258731e-06,-0
0.250048414641977,-3.75371757448859e-05,-0,-0.249992274229615,5.01456178470116e-06,-0
0.25004829139189,-3.76540476961586e-05,-0,-0.249991859485453,5.17254771414648e-06,-0
0.250048144298891,-3.77993767914943e-05,-0,-0.249991504297689,5.36275523020365e-06,-0
0.250048004843224,-3.79880108834688e-05,-0,-0.249991199967502,5.56435661944781e-06,-0
0.250047887484289,-3.82214985635652e-05,-0,-0.249990949698158,5.75189615836706e-06,-0
0.250047789982794,-3.84877236596582e-05,-0,-0.249990747198057,5.9142686346605e-06,-0
0.250047707990848,-3.87661033070992e-05,-0,-0.249990570908351,6.05655204495313e-06,-0
0.250047628306982,-3.9047350941643e-05,-0,-0.249990420371026,6.18244438825807e-06,-0
0.250047536114875,-3.93291559878889e-05,-0,-0.249990326514516,6.28452345402637e-06,-0
0.250047423575265,-3.96014333796118e-05,-0,-0.249990319194316,6.3561382733185e-06,-0
