linearVelRFoot,linearVelLFoot
0,0
0.000182084951585784,5.80432576965742e-05
0.000352908255759137,0.000104702922607152
0.000506532677678277,0.000137122566819898
0.000633033349213093,0.000153753094647819
0.000728827343072247,0.000153935109057518
0.000797856069951349,0.000140684576873009
0.000843198163302513,0.000122680344822479
0.000867871083139031,0.000110659463335028
0.000874296324654432,0.00011402718621827
0.00086161680297428,0.000138147817592637
0.000831148794246412,0.000176585467934033
0.000786276215645953,0.000221509102273491
0.000726079349061493,0.000274836792812256
0.00065019531328442,0.000342904802873455
0.000565210142088617,0.00042791503219758
0.000475755677314618,0.000526442526394438
0.000385093580167709,0.000635643498211186
0.000300120657966457,0.000756025837031767
0.000221410773215875,0.000886227071992555
0.000148982825688724,0.00102345749023144
8.65648066722365e-05,0.00116500457575656
3.67114734075974e-05,0.00130627003196464
3.51699209614975e-05,0.00143826539614504
6.57404723612247e-05,0.00154811755657852
9.40727149054616e-05,0.00162639532563325
0.000121377467885674,0.00166865452914146
0.000147138975304424,0.00167571252449708
0.000171711029443438,0.00165294068764926
0.000197307824813992,0.00160594525918384
0.000225822496356748,0.00153992644124801
0.000255334647271441,0.00145964660467453
0.000281370395255158,0.00137009757532262
0.000305545280381013,0.00127922791895404
0.000333081130642686,0.00119717044413173
0.000367214533124458,0.00112797551333481
0.000410061883636623,0.00106867317111125
0.000461775242728705,0.00101335608302116
0.000520425697350824,0.000952543629479786
0.000583015224160205,0.0008826857299074
0.000645975772470711,0.00080932569546205
0.000703700636638423,0.000736140616125108
0.000751293332403832,0.000665544818081275
0.000789004638328637,0.000604261190875808
0.00081871701521605,0.00056018544131958
0.000843699952291959,0.000540273172416905
0.000871137230782016,0.000545395353195489
0.00090414471962029,0.000567134107216896
0.000938265208790272,0.000599531818227497
0.000968686253966325,0.000639995894587204
0.000994642209329581,0.000685948942970746
0.00101896171908085,0.000735258592980896
0.00104511600589948,0.000784008627927202
0.0010749846370549,0.000828710216923929
0.00111043081645032,0.000865969868546519
0.0011540782076365,0.000890592811812106
0.00120532406048412,0.000899215824194119
0.00125815778361657,0.000893409062900732
0.00130340548340234,0.000876429499399529
0.00133473499710399,0.000852173305970038
0.00135275337753937,0.000827181711268596
0.00136157788569597,0.00080802185545708
0.00136573863888599,0.00079667275802125
0.00136610828813021,0.000792431401751651
0.0013607240535047,0.000798107823290305
0.00135650015858733,0.000817365977049545
0.00136488765997528,0.000850780751754587
0.00138814495107777,0.000893561795716748
0.00142306426019414,0.000938418443727687
0.00146813122667822,0.000981770744355359
0.00152044522105196,0.00101949332104149
0.00157592768021479,0.00104706236913843
0.00163448018868539,0.00106440504680484
0.00169581182498105,0.00107343162986799
0.00175733313526945,0.00107752745744429
0.00181731950656071,0.0010802728514789
0.00187341883481403,0.00108042830411168
0.00191967366617208,0.00107409374620299
0.00195161010664612,0.00105757767109056
0.00197094039141556,0.00102856362248913
0.00197581954441082,0.000989951670908549
0.00196120962308606,0.00094598737556892
0.00193117147406799,0.000896477375283787
0.00189762382542503,0.000841122168397832
0.00186850123796403,0.000782653883698334
0.00184207679917656,0.00072563761142591
0.00181306944163919,0.000673658736541237
0.00178173356097637,0.000626212630977508
0.00175525936844576,0.000580075281212392
0.00174209972922711,0.000533408958688692
0.00174462124475902,0.000490573299095068
0.00175786434509829,0.000458466556138886
0.00177886187182156,0.000439161948155666
0.00180772892415359,0.000429146883422656
0.00184123306083709,0.000425289111151725
0.00187436770598836,0.00042887143727162
0.00190174611681702,0.000441310803537165
0.00192283694677449,0.000461307811572906
0.00194448886472404,0.000485084484179004
0.00197318900142137,0.000508271087536839
0.0020125034035335,0.000526959365749131
0.00206119120726438,0.000539953071818282
0.00211332384319245,0.000551607446652686
0.002162656868539,0.000564414319441298
0.00220763009393869,0.000574553146247677
0.0022489161914845,0.000578136330470365
0.0022826767829176,0.000576460784157829
0.00230785362315679,0.000574116447483206
0.00232898810807206,0.000572637327837888
0.00234924846140465,0.000572526192954747
0.00236916137229531,0.000576104639891493
0.00238803247704213,0.000584304221699954
0.00240626293990942,0.000596867476854699
0.00242531927224274,0.000616063543373483
0.00244505241159093,0.000642524255807163
0.00246398413062546,0.000672233351982266
0.00248161153591631,0.000701734226204376
0.00249776896118255,0.000729001390349926
0.00251097714647059,0.000753309761525522
0.0025205598171765,0.000774267633450761
0.0025296526662405,0.000790325202500683
0.00254044598664323,0.000802495364910245
0.00254990653089528,0.000817846352175772
0.00255642142477821,0.000841544978203369
0.00256019599079688,0.000867481087343364
0.00255854376087553,0.000884349687080223
0.00254840063305208,0.000884899393351754
0.00252785308834746,0.000869542442267623
0.002498694175232,0.000843219617231804
0.00246280868442429,0.000811258697056071
0.00241855211774,0.000779299675258511
0.00236667974417205,0.000751814850344809
0.00231174188514796,0.000731750781989047
0.00226029721153153,0.000719617824368905
0.00221550186027862,0.000711759098677023
0.00218109657836063,0.000700584933417864
0.00216481219720015,0.000681454630853244
0.00216925512220521,0.000658301173590188
0.00219215610317253,0.00063741616730176
0.00223022422384556,0.000627747222060864
0.00227874032123888,0.000640506021600649
0.00233438988784651,0.000676873256873676
0.00240136386897337,0.000726447676731996
0.00248587195767605,0.000775001857810327
0.00258414290188358,0.000812664964429892
0.00268542754053322,0.000840376855510409
0.00278364280862835,0.000861890161013391
0.00287913284991928,0.000879130467229262
0.00297236429323293,0.000894976606057132
0.00306154977636048,0.000909900421133744
0.00314589787889197,0.000921825756877305
0.00322555095869513,0.000931229238116717
0.00329616093381807,0.000940313455930447
0.00335197191570514,0.000950241669882496
0.00339038354306792,0.000962657416314067
0.00341351545226589,0.000979981290638119
0.00342654454324733,0.00100527508284148
0.00343351902764896,0.00103771573802658
0.00343665934245502,0.00107238686313954
0.00343600751517738,0.0011061286079604
0.00343001541372005,0.00113869927596207
0.00341669131985252,0.00117163984038196
0.00339766404175108,0.0012030514803704
0.003378623483894,0.00122691092664343
0.00336156611766289,0.00123969212987795
0.00334507801742091,0.00124639040082286
0.00333095239698223,0.00125222604376343
0.00332050399828042,0.00125665920802858
0.00330861230757916,0.00126235612442252
0.00329225704234289,0.00127274902026873
0.00327799242762181,0.00128702413768507
0.00327220680264692,0.00130935291193671
0.00328957014578836,0.00134915474344542
0.00334827774634346,0.00140863030240861
0.00344721557540646,0.00148188323071945
0.00357681125588235,0.00155965668626203
0.00372687058063666,0.00163202398705224
0.00388524186682216,0.00169223774532273
0.00405400309495719,0.00174208952802732
0.00424468549768966,0.00178396434450607
0.00445102348684188,0.00181417594539178
0.0046559381068811,0.00183361749848739
0.00484168775419401,0.00184751435066761
0.00499447383408106,0.00185737611029875
0.0051038472489424,0.0018613199692262
0.00515592452490837,0.00185783279897434
0.00515044325203009,0.00184929654998068
0.0050989301168562,0.00184219079069586
0.00501120600117193,0.00183874141633229
0.00489761352691514,0.00183665098785916
0.00476799533997457,0.00183717383575817
0.0046299367899279,0.00184158459372628
0.00448964281596855,0.00184909342613869
0.00435469408734051,0.00185686608515585
0.00423164191255413,0.00186219228878808
0.00412282727760977,0.00186291970364369
0.00403213145699667,0.00185749605888599
0.00396299968547623,0.00185337697193441
0.00391273030758374,0.00186043329845826
0.00387702801166529,0.00188101185862205
0.00385450146741961,0.00191305149384778
0.0038421530743947,0.00195223067271904
0.00382922723803941,0.00199645330529687
0.00380118327345481,0.00204574675965373
0.00375489502834791,0.0020959565514623
0.00369835877007562,0.00214074886943361
0.00363811444304014,0.00217662211081289
0.00357733315252902,0.00220018529621352
0.00351904860558743,0.0022029951477892
0.0034680965691489,0.00217633600448457
0.00342775396816836,0.00212006543769262
0.00340057322727631,0.00204155664579475
0.0033900652763374,0.00194939076856281
0.00339357098265247,0.00185155692687569
0.00340509175348052,0.00175265924721213
0.00342422784746783,0.00165543374799437
0.00345171970936703,0.00156429328002741
0.00348642771979928,0.00148603614427799
0.00352510416088044,0.00142629803019444
0.00356470696505857,0.00138696368611407
0.00360453193187228,0.00136838177579341
0.00364371354863201,0.00136552045865686
0.00368111419671288,0.00137044100079222
0.00371375315817377,0.00138095423962824
0.00374108763632013,0.00139989994126236
