angularRateRxFoot,angularRateRyFoot,angularRateRzFoot,angularRateLxFoot,angularRateLyFoot,angularRateLzFoot,angularRateRxShank,angularRateRyShank,angularRateRzShank,angularRateLxShank,angularRateLyShank,angularRateLzShank,angularRateRxThigh,angularRateRyThigh,angularRateRzThigh,angularRateLxThigh,angularRateLyThigh,angularRateLzThigh
0.000856450925468028,-0.0001270229093351,5.11421953772761e-05,2.96452757831448e-05,2.51684569724305e-05,-2.67790198372606e-05,-0.001069768612031,-0.000204302629171272,0.000282646958358773,4.70065975125004e-05,-7.1963497498449e-05,0.00112272610284067,0.00167657546903143,-0.000215289943630495,-0.000219159389157439,0.000295115171723369,-0.000216047454130479,0.000609236350135518
0.00406324956923655,-0.000609607944760549,0.00025852287573132,0.000115794343066335,0.000119165741788534,-8.58448017743016e-05,-0.00507325031674902,-0.000975506225675235,0.00138056723451323,0.000206184743141429,-0.00031615951791197,0.00539086881854101,0.00793812507657662,-0.00102752814657533,-0.00108679542353538,0.00138091080292016,-0.000996992656465884,0.00294189216519963
0.00984294828054504,-0.00148467246637073,0.000662995632836337,0.000239418938077736,0.000288114506753126,-0.000145438033415327,-0.0122603226859107,-0.00237751704957012,0.0034522967521738,0.000460557196915144,-0.000682907906228918,0.0132582743856473,0.0191925041262367,-0.00252922651062428,-0.00279196019315166,0.00333352346616252,-0.00232583860924439,0.00729611853958556
0.0174209009446856,-0.00262481681602382,0.00122216858271349,0.000396072257201122,0.000525570347710879,-0.000211760471838512,-0.0216202824009103,-0.00423525291374192,0.00628842306442766,0.000738945623561356,-0.00104197769282298,0.0238536565842027,0.0339453099360072,-0.00458851502661495,-0.00525185435113905,0.00593818016503542,-0.00399050134904689,0.013229193304012
0.026131094038959,-0.00391597079431962,0.00187416220353981,0.000589504156241344,0.000840832455600585,-0.000305730814120489,-0.032319143626492,-0.00639215494596706,0.00965412318680555,0.000961507800693799,-0.00131705431268849,0.0363724054555529,0.050934197184087,-0.00706919502393121,-0.00824705076091505,0.00897720967574793,-0.0059190199313953,0.0202120176332451
0.0354279393858298,-0.00529060007681004,0.00256867286530913,0.000796868676805419,0.00120583301647981,-0.000450697373568155,-0.0437089429651702,-0.00866980403378784,0.0133201984428837,0.00105927616398404,-0.00146732140305314,0.0500970734366476,0.0690458210413065,-0.00975275454565355,-0.0114098276605292,0.0122047724394099,-0.008031639562086,0.0276399454730669
0.0448751618692749,-0.00672711895900987,0.0032740269896673,0.000983851234559321,0.00158932673669353,-0.000638382000079276,-0.0552962909662782,-0.0109031849828429,0.0170689279386493,0.000990149177166466,-0.00147497169303417,0.0643925978726891,0.0873594746731845,-0.0124149650500513,-0.0143372505742262,0.0154266562541012,-0.0102765224299345,0.0349430786492196
0.0541338679486272,-0.00815792087440293,0.00397381251668907,0.00112480419615179,0.00194223312553319,-0.000803782200429358,-0.0666725006591141,-0.0130164156254282,0.0207050177468374,0.000753030202873741,-0.00134856935697167,0.0786618476158547,0.105148557185886,-0.0149598024171726,-0.0166625166807352,0.018527028144227,-0.0127340275495978,0.0417379108954973
0.0629503598847097,-0.00949045106473707,0.00467201049590018,0.00122608905731548,0.00221153439491165,-0.000922370619232196,-0.0775229304056765,-0.0149633174244587,0.024072840706711,0.000402834838802638,-0.00118212579744322,0.0923308581541377,0.121848328611497,-0.0173187479504724,-0.018130312982641,0.0214373388853944,-0.0154099236395661,0.0478721432646491
0.0711441363610512,-0.0107224004171977,0.00533896288652249,0.00131019822236913,0.00244931613662189,-0.0010259592680539,-0.087663955982076,-0.016705530917637,0.0270629418798929,9.73382695817542e-06,-0.00116492201379595,0.104905041140119,0.137101215477547,-0.019412373516548,-0.0187452306481715,0.024119213892827,-0.018259486727704,0.0532920892689248
