positionRXFoot,positionRYFoot,positionRZFoot,positionLxFoot,positionLyFoot,positionLZFoot
0.25,0,-0,-0.25,0,-0
0.250000076873955,-5.52373074579794e-08,-0,-0.250000077793189,8.59257605851719e-08,-0
0.250000272346159,-1.97949833123734e-07,-0,-0.250000325590675,3.0985841400007e-07,-0
0.250000520369787,-3.9511885355373e-07,-0,-0.250000743085108,5.96765436419714e-07,-0
0.250000776263018,-6.3968119940602e-07,-0,-0.250001276807505,8.72131450469138e-07,-0
0.250001012616562,-9.36843516633535e-07,-0,-0.250001840369437,1.1013997278407e-06,-0
0.250001188644337,-1.28432658561152e-06,-0,-0.250002347935345,1.29749201464211e-06,-0
0.250001246841389,-1.66965285042013e-06,-0,-0.250002741470786,1.48511462577096e-06,-0
0.250001132853044,-2.06697944963261e-06,-0,-0.250002997676617,1.67226438986058e-06,-0
0.25000082350129,-2.43913354376515e-06,-0,-0.250003124096608,1.85757220976001e-06,-0
0.250000344104895,-2.75485358407561e-06,-0,-0.250003149410982,2.04604628692299e-06,-0
0.249999752384889,-3.00289425785218e-06,-0,-0.250003106412534,2.24918278664914e-06,-0
0.249999106945462,-3.18433913658233e-06,-0,-0.250003020702571,2.4766913554997e-06,-0
0.249998445936157,-3.29992819238918e-06,-0,-0.250002914681111,2.72755958008083e-06,-0
0.249997795417682,-3.36085630447716e-06,-0,-0.250002807626934,2.99208956159448e-06,-0
0.24999718430053,-3.39642522368257e-06,-0,-0.250002705298753,3.26384528137822e-06,-0
0.249996630415241,-3.42652306281612e-06,-0,-0.25000260953891,3.54222628111301e-06,-0
0.249996135053094,-3.44745882014417e-06,-0,-0.250002530687548,3.82372076995902e-06,-0
0.249995689638805,-3.44522381398367e-06,-0,-0.250002483024536,4.10681687853201e-06,-0
0.249995275866745,-3.40246670394955e-06,-0,-0.250002478874216,4.38992300477123e-06,-0
0.249994870371231,-3.322235824642e-06,-0,-0.250002506825731,4.6553221938748e-06,-0
0.249994453168931,-3.23228329579655e-06,-0,-0.250002544403323,4.87751467265341e-06,-0
0.24999401308868,-3.15934521726637e-06,-0,-0.250002592428549,5.0493783304172e-06,-0
0.249993552434716,-3.12147990299607e-06,-0,-0.250002659190631,5.18741110808398e-06,-0
0.249993085123039,-3.11977007692078e-06,-0,-0.250002720061125,5.3138396561889e-06,-0
0.249992637316115,-3.14214916930116e-06,-0,-0.250002738531017,5.44178193840085e-06,-0
0.249992244348619,-3.18309461084446e-06,-0,-0.250002714682478,5.56607920864341e-06,-0
0.249991915058849,-3.24487132841244e-06,-0,-0.250002650306423,5.68200493788657e-06,-0
0.249991621945855,-3.32638767740626e-06,-0,-0.250002535034573,5.79146539337291e-06,-0
0.249991349886433,-3.41737650074863e-06,-0,-0.250002384836799,5.88167614236818e-06,-0
0.249991123658553,-3.50903388152956e-06,-0,-0.250002226400915,5.9413587251117e-06,-0
0.249990982168968,-3.60125589719302e-06,-0,-0.250002073148139,5.98190234900632e-06,-0
0.249990944725623,-3.69020078879309e-06,-0,-0.250001921889225,6.02900891342536e-06,-0
0.249991000401552,-3.77062953284746e-06,-0,-0.25000175380154,6.1007204166926e-06,-0
0.249991112284604,-3.84211136224112e-06,-0,-0.250001559609907,6.18817776289851e-06,-0
0.24999124646973,-3.89830052441598e-06,-0,-0.250001348508671,6.27391054052049e-06,-0
0.249991387972688,-3.92280481599398e-06,-0,-0.250001130095906,6.36032919685059e-06,-0
0.249991536839348,-3.90489547496117e-06,-0,-0.250000920047219,6.44929623544248e-06,-0
0.249991705832086,-3.85039273057032e-06,-0,-0.250000726592558,6.52200129951439e-06,-0
0.249991891888395,-3.76888760367071e-06,-0,-0.250000533365555,6.56048664072291e-06,-0
0.249992085583883,-3.67632419756264e-06,-0,-0.25000032537336,6.56198041970119e-06,-0
0.249992296944567,-3.59901255356736e-06,-0,-0.250000110445695,6.52740928976829e-06,-0
0.249992544602408,-3.55195045570718e-06,-0,-0.249999920825033,6.44942379707222e-06,-0
0.249992833009559,-3.53250086892644e-06,-0,-0.249999782436282,6.32427310741141e-06,-0
0.249993130041401,-3.52487726248116e-06,-0,-0.249999689282787,6.169607946168e-06,-0
0.24999339062025,-3.5145678756353e-06,-0,-0.249999631105797,6.01317256754989e-06,-0
0.249993592068087,-3.5048875142189e-06,-0,-0.249999607845461,5.87356570355864e-06,-0
0.249993727911963,-3.50218906624673e-06,-0,-0.249999615095883,5.75532807245115e-06,-0
0.249993795474698,-3.49891361644792e-06,-0,-0.249999637019682,5.65858498855068e-06,-0
0.249993796245606,-3.483805394224e-06,-0,-0.24999964492479,5.58283259987508e-06,-0
0.249993741244828,-3.45984924836157e-06,-0,-0.249999627096104,5.5176290087524e-06,-0
0.249993644355134,-3.43076573195896e-06,-0,-0.249999602918668,5.46099176046082e-06,-0
0.249993524247601,-3.39061304393435e-06,-0,-0.24999959197483,5.42377162214797e-06,-0
0.249993410186227,-3.34143567793807e-06,-0,-0.249999589962176,5.4122368151336e-06,-0
0.249993330124224,-3.29101360922729e-06,-0,-0.249999575107714,5.43282193115299e-06,-0
0.249993294751993,-3.24203889664637e-06,-0,-0.249999523800503,5.48289914438348e-06,-0
0.249993299174397,-3.20040918887933e-06,-0,-0.249999434609821,5.54276954632019e-06,-0
0.249993352142126,-3.17396948390448e-06,-0,-0.249999349508834,5.5891379296585e-06,-0
0.249993462899257,-3.15694402393832e-06,-0,-0.249999312307298,5.60507418332572e-06,-0
0.249993621349067,-3.1414002154012e-06,-0,-0.249999333258222,5.58639775380263e-06,-0
0.249993806435702,-3.12752913944391e-06,-0,-0.249999405695102,5.54684522974958e-06,-0
0.249993991561073,-3.12960310618128e-06,-0,-0.249999516632869,5.50789911094804e-06,-0
0.249994158691102,-3.17725096937578e-06,-0,-0.249999653285776,5.47654366160026e-06,-0
0.24999430162377,-3.27274270755949e-06,-0,-0.249999795750438,5.45268337643185e-06,-0
0.249994420891971,-3.38523106776064e-06,-0,-0.249999910502197,5.4368467678812e-06,-0
0.249994516004494,-3.49290461309669e-06,-0,-0.249999986992778,5.41557878344452e-06,-0
0.249994591873325,-3.59336486714552e-06,-0,-0.25000003325603,5.37701276481018e-06,-0
0.249994643769363,-3.68062472058167e-06,-0,-0.250000046494968,5.31652408935405e-06,-0
0.249994649577062,-3.75032595578465e-06,-0,-0.250000036030473,5.22135548142645e-06,-0
0.249994592246775,-3.81766438699328e-06,-0,-0.25000002299493,5.08879950713527e-06,-0
0.249994473463654,-3.89008583502864e-06,-0,-0.250000013730821,4.94018842437428e-06,-0
0.249994326982806,-3.9597001147063e-06,-0,-0.250000006526737,4.79723702241514e-06,-0
0.249994177362662,-4.02227119683113e-06,-0,-0.250000004956826,4.66597431515013e-06,-0
0.249994016866593,-4.08016805301192e-06,-0,-0.25000001416596,4.53918403344979e-06,-0
0.249993836016993,-4.13477729881958e-06,-0,-0.250000041418424,4.41228275876778e-06,-0
0.249993636510954,-4.17910943882847e-06,-0,-0.250000091036986,4.30433661490535e-06,-0
0.249993440762238,-4.20774256437981e-06,-0,-0.250000168676532,4.23127507716057e-06,-0
0.249993296882886,-4.23008679099492e-06,-0,-0.25000027767256,4.19109644056645e-06,-0
0.249993240811275,-4.25868331813614e-06,-0,-0.250000409836865,4.18857195022655e-06,-0
0.249993259816216,-4.29413385220801e-06,-0,-0.25000056416619,4.22941546014181e-06,-0
0.249993336258651,-4.33966969944865e-06,-0,-0.250000746179179,4.31522975937391e-06,-0
0.249993477615052,-4.40310165966734e-06,-0,-0.250000946262758,4.45130414183879e-06,-0
0.249993672401304,-4.48349567037937e-06,-0,-0.250001151325171,4.63361492415359e-06,-0
0.249993874072844,-4.56858459508579e-06,-0,-0.25000136510296,4.83546384403454e-06,-0
0.249994054675506,-4.64460788140576e-06,-0,-0.250001594977046,5.02348720058118e-06,-0
0.249994225157278,-4.7158436640341e-06,-0,-0.25000184174255,5.18819577920232e-06,-0
0.249994382951488,-4.78862330287194e-06,-0,-0.250002099929724,5.34373061016136e-06,-0
0.249994503307087,-4.85731410807847e-06,-0,-0.250002369343957,5.4970918000922e-06,-0
0.249994568664943,-4.91628604225522e-06,-0,-0.250002644216383,5.63609028294774e-06,-0
0.249994573252252,-4.94852354189407e-06,-0,-0.250002872280048,5.74796463718457e-06,-0
0.249994533216498,-4.93888940276898e-06,-0,-0.250002994184854,5.84151573387396e-06,-0
0.249994478466034,-4.89673360647199e-06,-0,-0.250003010599426,5.93580104105267e-06,-0
0.24999441238037,-4.82182280603243e-06,-0,-0.250002942513814,6.03644202172115e-06,-0
0.249994315917526,-4.70228281510381e-06,-0,-0.250002793373543,6.13298448700834e-06,-0
0.249994185609295,-4.55270187415385e-06,-0,-0.250002576563038,6.20116817879831e-06,-0
0.2499940274666,-4.39269520126445e-06,-0,-0.250002328368988,6.2198167939144e-06,-0
0.249993847121708,-4.21862547326445e-06,-0,-0.250002097926639,6.18511247318146e-06,-0
0.249993656921135,-4.02406286896018e-06,-0,-0.250001928642802,6.09912618061277e-06,-0
0.249993466055189,-3.81683453708967e-06,-0,-0.250001843777864,5.96693374498771e-06,-0
0.249993272847,-3.61035632610656e-06,-0,-0.250001835492233,5.80065718506371e-06,-0
0.249993074458954,-3.41863741611074e-06,-0,-0.250001874726295,5.60559695043618e-06,-0
0.249992887206639,-3.27069461935289e-06,-0,-0.250001954473801,5.37991539559934e-06,-0
0.249992734991687,-3.19367316912242e-06,-0,-0.250002089693014,5.12820860192893e-06,-0
0.24999263150942,-3.17510500295616e-06,-0,-0.250002281663797,4.85709907838722e-06,-0
0.249992595715026,-3.19295727131693e-06,-0,-0.250002519786969,4.57971242709462e-06,-0
0.249992638118134,-3.23855921322407e-06,-0,-0.250002793759562,4.31272241201456e-06,-0
0.249992747046496,-3.29346542672723e-06,-0,-0.250003078293187,4.05525930763568e-06,-0
0.24999289466905,-3.3352382747358e-06,-0,-0.250003328209474,3.79845378494185e-06,-0
0.249993054622585,-3.34476991547421e-06,-0,-0.250003517014208,3.5407817185917e-06,-0
0.249993228772583,-3.32016368451441e-06,-0,-0.250003644147177,3.28526067685382e-06,-0
0.24999343428688,-3.28374437530379e-06,-0,-0.250003712336074,3.03691324248237e-06,-0
0.249993684435066,-3.26028867389814e-06,-0,-0.250003718501658,2.79900496236016e-06,-0
0.249993984531109,-3.26814749116888e-06,-0,-0.25000366233364,2.5756112902465e-06,-0
0.249994337770154,-3.30404849465243e-06,-0,-0.250003567331822,2.3827801576618e-06,-0
0.249994747186159,-3.34596438883348e-06,-0,-0.250003467497054,2.23675206905082e-06,-0
0.24999520366474,-3.38568932267713e-06,-0,-0.250003368869796,2.14144877825463e-06,-0
0.249995675528749,-3.41925143483612e-06,-0,-0.250003257471906,2.0970583171647e-06,-0
0.249996123613088,-3.43283736995084e-06,-0,-0.250003141754167,2.09838909169992e-06,-0
0.249996525480563,-3.4230646588e-06,-0,-0.250003031869607,2.13750860144281e-06,-0
0.249996865342493,-3.40281128081039e-06,-0,-0.25000291070156,2.21090676042198e-06,-0
0.249997127530031,-3.38039746170359e-06,-0,-0.250002760017136,2.3077841598911e-06,-0
