specificForceRxFoot,specificForceRyFoot,specificForceRzFoot,specificForceLxFoot,specificForceLyFoot,specificForceLzFoot,specificForceRxShank,specificForceRyShank,specificForceRzShank,specificForceLxShank,specificForceLyShank,specificForceLzShank,specificForceRxThigh,specificForceRyThigh,specificForceRzThigh,specificForceLxThigh,specificForceLyThigh,specificForceLzThigh
-0.000513516300526577,-0.000143563696921414,9.80659919286901,-9.79331415430793e-05,0.000221289021082656,9.80660191536433,-0.000260937755755923,-0.00121526822823991,9.80700055003132,0.000244027608762777,-0.00084082925910594,9.80659347946334,-0.000386709370580238,-0.00115399291101757,9.80662407877694,-0.000400935367257013,-0.000292419004466525,9.80642407123337
-0.00222429538010235,-0.000718079612231613,9.80644778721734,-0.00064774250355748,0.000894362615763959,9.80673676151621,-0.000974722453636323,-0.00563892570284497,9.80828675095234,0.00084864355451595,-0.00349027915526554,9.80638239080882,-0.00192299048915243,-0.00559421196277371,9.80656561514479,-0.00158388962165623,-0.000732658459067209,9.80591772548725
-0.00450694107899764,-0.00165627170491356,9.80619625850263,-0.00156307424860392,0.00133917135007696,9.80699010697575,-0.00167581834044027,-0.0127688678249373,9.81047727829877,0.000857919758292519,-0.00677997067720303,9.80596463959399,-0.00496225629455255,-0.0138965649415388,9.80644279341369,-0.00345372225753957,0.00088163418641535,9.80577639602901
-0.00614392828122442,-0.0026596382364457,9.80562282598448,-0.0021469216873676,0.00114274269192848,9.80670510962142,-0.00191579943660798,-0.021096942770306,9.813115616001,-9.52820574169298e-05,-0.00900007583387458,9.80558570735607,-0.00910375982474057,-0.0248362769745302,9.80620549398347,-0.00615932948994096,0.00648863214250641,9.80637156321442
-0.00715844045596394,-0.00327508533138071,9.80473639181536,-0.00275767782172443,0.000729681881982291,9.80583259746703,-0.00161100094665985,-0.0311175984727578,9.81586873801602,-0.00167924060482885,-0.00810741385357016,9.80604594019185,-0.0128940421762902,-0.0368941786344379,9.80605664495662,-0.00946652471251628,0.0155385103183151,9.80717483772509
-0.00815521396551937,-0.00299128787343488,9.80396002317781,-0.00425187613338613,-0.000143159534944455,9.80478274661258,-0.000752721411842644,-0.0438238421375618,9.81859298879085,-0.00391921569578413,-0.00148391656513866,9.80843831206368,-0.0150773516548452,-0.0487182186893593,9.80646335268407,-0.012548243151011,0.0272723323820705,9.8076445873694
-0.00919924725232168,-0.00183581613021439,9.8032922510607,-0.00611531019847336,-0.00203110233316193,9.80369891472147,0.000571701056518124,-0.0593708228382241,9.8213556173881,-0.00585541045890558,0.0108637140205661,9.81293375709461,-0.0156776608158504,-0.0599779120724582,9.80720620794112,-0.0147473253446579,0.0404342787331009,9.80825828676832
-0.0105382451688935,-0.000186823014919295,9.80246013817065,-0.00790419972759998,-0.00481394900165849,9.80237754856688,0.00209672746675423,-0.0771903420508894,9.82407656339855,-0.00622528724751158,0.02629720680724,9.8184010613117,-0.01529968067763,-0.0715420944183269,9.80707131178499,-0.0155496479454877,0.0530744234721142,9.80949221641073
-0.0122070132521583,0.00146653018654597,9.80161252773549,-0.00988678924201902,-0.00775044488588945,9.80095390855434,0.00352065023157939,-0.0961318724660981,9.82662678286453,-0.00512303887045778,0.0428294742088333,9.82280829508965,-0.0148360133973564,-0.0840591049215058,9.80557039344417,-0.0150268765065592,0.0649578120938475,9.81088656341178
-0.0136083770861332,0.00313285664453425,9.80102496837038,-0.0119097224047929,-0.0104136891645845,9.79992592327076,0.00480724716032749,-0.115002921148138,9.82902780279228,-0.00356414027872746,0.0603611343003232,9.82421802221098,-0.0143442198311928,-0.0977580304381587,9.80337680433382,-0.0132446815596141,0.0761428718486585,9.81243686436492
-0.0148224232317498,0.00494872125098221,9.80058596826444,-0.0136395332822166,-0.0130143818564419,9.79964729450793,0.00571066646968903,-0.132953587671009,9.83104003401114,-0.00144346271521328,0.0775040742855311,9.82296544526961,-0.013378455710249,-0.111673044847406,9.80106634813272,-0.0103234392161021,0.0837436371311696,9.81426519484908
-0.0160467309373447,0.0065615847131573,9.80018246995594,-0.0149756651257529,-0.015562497009778,9.80045754732043,0.00595487338508327,-0.148978183218203,9.83248444244548,0.00213020209419608,0.090231578275748,9.82064832718603,-0.0121565270547861,-0.124375018676163,9.79870029960764,-0.00750299405789729,0.0845802322225243,9.8159272073221
-0.0169951929993324,0.0079301509083583,9.80002585127416,-0.0162828695628637,-0.0177989043808156,9.80233729054084,0.00567114249713031,-0.162351255204887,9.8336711130154,0.0071575468774701,0.0956279530182442,9.81761125269794,-0.0112520757327107,-0.135896173199754,9.79591320859383,-0.00543849938100945,0.0808841330888993,9.81741749852442
-0.0179404253674728,0.00895373858083513,9.80054639028002,-0.0176880733237615,-0.019389148124319,9.80493912459001,0.00458542631011384,-0.172960487667965,9.83490698688101,0.0118297593396107,0.0958840287080105,9.81324342369821,-0.0109181968029561,-0.146344141014186,9.79247665381875,-0.00399463957767422,0.0774973612502512,9.81883699811276
-0.0190760164732584,0.00926692550631577,9.80156168426531,-0.0189710084410639,-0.0197444716493348,9.8080510415383,0.00232116473942722,-0.180392175269085,9.83612655258965,0.0146190073045057,0.0939354551245852,9.8077167747608,-0.0107480704376436,-0.155175405323678,9.78872679527257,-0.00348548109580448,0.0752817275458077,9.81962103711962
-0.0199691264879471,0.00902614419218568,9.80251007816295,-0.0204729270586441,-0.0192347515584022,9.81155603806775,-0.000913083259315537,-0.184283102865852,9.83690435703821,0.0159093184143061,0.0897762138202024,9.80192781308743,-0.0108083979440763,-0.162116228932418,9.78513799708567,-0.00401499629186666,0.0724833595756195,9.81922658058601
