orientationRrFoot,orientationRpFoot,orientationRyFoot,orientationLrFoot,orientationLpFoot,orientationLyFoot,orientationRrShank,orientationRpShank,orientationRyShank,orientationLrShank,orientationLpShank,orientationLyShank,orientationRrThigh,orientationRpThigh,orientationRyThigh,orientationLrThigh,orientationLpThigh,orientationLyThigh
179.959260320956,-0.0509680512326519,-155,179.913420277495,-0.125179204386163,155,179.969776362086,-0.167671636906682,-155,-179.636933632055,-0.170285938231116,155,179.932621218159,-0.211294589323946,-155,-179.676304431536,-0.204846131845844,155
179.959076593,-0.0508314873462441,-154.999855269538,179.913187153985,-0.125238874701146,154.999950461302,179.969439994444,-0.167901343810437,-155.000427229625,-179.637417197979,-0.170584565113652,154.999698250407,179.932412078783,-0.211472193367978,-155.00050818952,-179.676898721338,-0.205108987489428,154.999858968441
179.958660754112,-0.0504733553490396,-154.999500680141,179.912651562501,-0.125304382035948,154.999833760074,179.96858280529,-0.168481655544454,-155.001416339513,-179.638597299593,-0.171289396789323,154.998998451202,179.931877386086,-0.211901568946052,-155.001705741116,-179.678341083868,-0.205735193236031,154.999528923039
179.957957237138,-0.0498145848473599,-154.99886949752,179.91172525711,-0.125338867473477,154.999626540276,179.966989370827,-0.169568160348446,-155.003086063326,-179.640706960841,-0.172495403716874,154.997836802194,179.930846323461,-0.212646287194042,-155.003755295903,-179.680906527898,-0.206814209080837,154.998969654322
179.956934192671,-0.0488287251253293,-154.997933321345,179.910356775751,-0.125328165784491,154.999318457371,179.964489484775,-0.171268922137725,-155.005473178791,-179.643919115514,-0.17422230365615,154.996202614835,179.929169894652,-0.213726425269054,-155.006735245022,-179.68476136087,-0.208395992039424,154.998205305381
179.955589846804,-0.0475356615742199,-154.996689313716,179.908533143941,-0.125299138967564,154.998923569056,179.960962207751,-0.173600600898272,-155.0085223966,-179.648327180621,-0.176398083699695,154.994150674972,179.926740054257,-0.215142214714891,-155.010662443474,-179.689949190342,-0.210508314383026,154.997356223931
179.953934948618,-0.0459753394834878,-154.995154319835,179.906260754058,-0.125299299040026,154.998436649066,179.956332646459,-0.176489727766476,-155.012057248045,-179.653923421415,-0.178892501172277,154.991851388442,179.923474048824,-0.216869280897945,-155.0154865393,-179.696404954009,-0.213142226666957,154.99660263103
179.951969420456,-0.0441932294379329,-154.993364434014,179.903560284344,-0.125380120678031,154.997842549889,179.95054388244,-0.179818721906343,-155.015794404567,-179.660646151165,-0.181591451587579,154.989496248283,179.919300898207,-0.218854994678789,-155.021102595711,-179.703983044246,-0.216251301122217,154.996127481613
179.949687241562,-0.0422469132938164,-154.991359971381,179.900469911947,-0.125592512322194,154.997128367554,179.943535017212,-0.183478166504461,-155.019396293854,-179.668413046656,-0.184458472221457,154.987281064399,179.914155236682,-0.221040749928746,-155.027330375138,-179.71248554792,-0.219776068452082,154.996144421834
179.94709714898,-0.0401958643167227,-154.989183217041,179.897028061845,-0.125967189133793,154.996287973764,179.935230725635,-0.187359662679893,-155.022508440988,-179.677105514706,-0.187552037415274,154.985526909952,179.907978643911,-0.223370579648737,-155.033894580346,-179.721699707157,-0.223634323086815,154.996945763457
179.944215263827,-0.0380892041964469,-154.986876649602,179.893268341121,-0.126555441616834,154.995330079786,179.925557141738,-0.1913260629492,-155.024779252903,-179.686566068313,-0.19092476539679,154.984641243089,179.900706582367,-0.225777400536451,-155.040469030666,-179.731426777447,-0.227709282876381,154.998855453026
179.941036348311,-0.0359632116401846,-154.984472185198,179.889220754705,-0.127438748830289,154.994260456691,179.914476652955,-0.195217704578942,-155.025870383708,-179.696630944088,-0.194541338151787,154.985018922082,179.892252332811,-0.228187677661462,-155.046712857747,-179.741484723454,-0.231880502606369,155.002144158266
179.93753834296,-0.0338265413165829,-154.981992666866,179.884909809722,-0.128684002589263,154.993072992361,179.901979919057,-0.198872008757644,-155.025497877899,-179.707171000682,-0.198304609808226,154.986995193642,179.882528177947,-0.230530642190391,-155.052284606665,-179.751700599473,-0.236043315752148,155.007027708464
179.933709409003,-0.0316688184871078,-154.979457969377,179.8803585269,-0.130327294914431,154.991747928903,179.888069496039,-0.202143299172786,-155.023457280241,-179.718082308805,-0.202135806185367,154.990882421903,179.87146800044,-0.232725743035467,-155.056872647284,-179.761914026873,-0.240108615579164,155.013720871215
179.929551631444,-0.0294908651394895,-154.976885047316,179.875584700826,-0.13238292599249,154.990255667291,179.872762403997,-0.204903312841307,-155.019591913422,-179.729249325131,-0.206012032256704,154.997026479264,179.859020465808,-0.234687424563818,-155.06021751921,-179.772007288813,-0.243992454608413,155.022398072987
179.925064472312,-0.0273029663321819,-154.974283390209,179.870585029454,-0.13486062383743,154.988578788826,179.856082342447,-0.207022313533564,-155.013790589454,-179.740580626514,-0.209919755417759,155.005692864978,179.845147173983,-0.236342982583928,-155.062107050816,-179.781908120204,-0.247631276294367,155.033130849734
179.920249110829,-0.0251164231954874,-154.9716517865,179.86534798015,-0.137774465488139,154.98670040395,179.83806685958,-0.208368784201775,-155.005995371227,-179.752040221157,-0.213804159582753,155.016992187195,179.829820022,-0.237650503440577,-155.062361729654,-179.791567298165,-0.250997993592734,155.045924477651
179.915120479457,-0.0229544966914166,-154.968990234123,179.859877544748,-0.141127293993691,154.984604532707,179.818776954211,-0.208832608440036,-154.996163561768,-179.763597437573,-0.217542346365677,155.030936537884,179.813023715951,-0.238607057722618,-155.060861565827,-179.800968831781,-0.254075539640387,155.060728702886
179.909699777253,-0.020840361245733,-154.966304357995,179.854190397399,-0.144910689087359,154.982304532356,179.798280211651,-0.208336623584353,-154.984231843043,-179.775211698714,-0.220973267523637,155.047452681493,179.794768263254,-0.239211584866996,-155.057569621203,-179.8101225858,-0.256855007163868,155.07743275926
179.904013232258,-0.0187745651024248,-154.96360394673,179.848296691028,-0.149120352584609,154.979817098768,179.776647134006,-0.206816295307456,-154.970107517115,-179.786835293948,-0.223954755411521,155.066408790765,179.775092780145,-0.239454980811495,-155.052480932191,-179.819048567164,-0.259338762542186,155.095892363325
179.898091629112,-0.016732722375672,-154.960911069848,179.842202123022,-0.153726755779115,154.977151528861,179.753981149424,-0.20422412326851,-154.953678297256,-179.798406393082,-0.226401174215063,155.087646208896,179.754057226511,-0.239345456294027,-155.045558022266,-179.827759840882,-0.261523671516621,155.115942117052
179.891973108834,-0.0146798541361976,-154.958261195214,179.835948412654,-0.158665509186179,154.974315790967,179.730435988342,-0.200542011577884,-154.934850080734,-179.80986439959,-0.228296321555432,155.11098124467,179.731721479051,-0.238904003404002,-155.036714648589,-179.836240298079,-0.263407207715455,155.13741029466
179.885717376283,-0.0125867257566785,-154.955698919137,179.829613916004,-0.163855991307252,154.971325954864,179.70618992107,-0.195784486747926,-154.913588600154,-179.821157032547,-0.229673020878583,155.136216827472,179.708162331523,-0.238170070070889,-155.025848623276,-179.84446132079,-0.264982688078156,155.160116320955
179.879404561515,-0.0104386640160734,-154.953269730707,179.823295105361,-0.16920889101827,154.968203787159,179.68142515972,-0.190029066872242,-154.889929728534,-179.832230638171,-0.230581876204648,155.163151888577,179.683500047867,-0.237205351447022,-155.012864305459,-179.852380077921,-0.266235758506847,155.18386911406
179.873126968609,-0.00824688412557643,-154.95101366339,179.817090572721,-0.174635895535037,154.964965384243,179.656336163704,-0.183414149999885,-154.863985233016,-179.84301804112,-0.231071422985785,155.191569869963,179.657875105141,-0.236081956410019,-154.997688903504,-179.85991522572,-0.267170116113159,155.208469981749
179.866969205047,-0.00604170708073279,-154.948960630226,179.811082997154,-0.180052834910216,154.961636069346,179.631130943538,-0.176096536412624,-154.835959097399,-179.853434292942,-0.231182355644427,155.221216291132,179.631443950761,-0.234868562502567,-154.980316349302,-179.86694977266,-0.267803163726409,155.233701073437
179.860993069857,-0.0038568290652651,-154.947122501302,179.805356227451,-0.185357701044211,154.958252030647,179.606015925417,-0.16824176372863,-154.806143747165,-179.86336464031,-0.230948108082129,155.251796030226,179.604389209588,-0.233619844566149,-154.96081068807,-179.87335320599,-0.268143516784177,155.259328124341
179.855240167882,-0.0017103308822797,-154.945496990239,179.799986984334,-0.190453350465304,154.954851960552,179.581199250674,-0.160045442381105,-154.774919668375,-179.872684455123,-0.230404953132103,155.282986568344,179.576903923432,-0.232397666061411,-154.939287529648,-179.87902149292,-0.268197474789916,155.285092843946
179.849730074145,0.000399319828972082,-154.944080440619,179.795026843824,-0.19529025680612,154.951484763514,179.556898701689,-0.151725267680868,-154.74275561461,-179.8813029344,-0.229594919127983,155.314440407114,179.549193375647,-0.231272518005958,-154.915935833653,-179.883906894572,-0.26797872567554,155.310707048588
179.844464223524,0.002463880571793,-154.942872884579,179.790513889858,-0.199856595954871,154.948196266818,179.533317677337,-0.143499976819541,-154.710181878999,-179.889157981905,-0.228558445147343,155.345787722507,179.521488645674,-0.23027600298093,-154.891038161509,-179.888015726645,-0.267510902480801,155.335878831731
