angularRateRxFoot,angularRateRyFoot,angularRateRzFoot,angularRateLxFoot,angularRateLyFoot,angularRateLzFoot,angularRateRxShank,angularRateRyShank,angularRateRzShank,angularRateLxShank,angularRateLyShank,angularRateLzShank,angularRateRxThigh,angularRateRyThigh,angularRateRzThigh,angularRateLxThigh,angularRateLyThigh,angularRateLzThigh
2.44996639183912e-06,-8.23024921603883e-06,4.71567347287134e-06,1.17380005402872e-06,3.71316633370376e-05,-5.32304675664203e-06,3.46612236884422e-05,-0.000113715292443495,-0.000195526426441732,-0.000414180808599181,-0.000488751234124601,-0.000224830481278938,0.000274908067304886,-0.000743895784240724,-9.89267766465164e-05,0.000260958955034916,-8.43702910927762e-05,-0.000168112735645025
3.41061630563116e-06,-1.44000649393228e-05,5.94881530424185e-06,4.65041348758705e-05,0.000200376151348201,-8.82456124219726e-06,0.00023917999708262,-0.000613479333546389,-0.00110046913407742,-0.00198696533931214,-0.00233048166815214,-0.00113957928143167,0.0014421973400487,-0.00332969392544377,-0.000950195134278792,0.00125194769441041,-0.000358523677846276,-0.000913347706926399
-1.89175516780868e-05,-2.46091914487445e-06,-7.18719072457662e-06,0.000207307523289789,0.000516817043541685,-7.95498375154726e-06,0.000784968908064174,-0.00177319385960752,-0.00320604173980542,-0.00484771774713031,-0.00566431138193356,-0.00292916366178298,0.00385356336719485,-0.00752125615919855,-0.00380539010042878,0.00307305058362045,-0.000780142989323377,-0.00252935911288525
-7.47652696299572e-05,1.47870415904388e-05,-2.27298509622049e-05,0.000526602577293251,0.000916140950042987,-3.65215328714112e-05,0.00170749399286164,-0.00371744613207657,-0.00673050259601057,-0.00855643951855294,-0.0100286247229265,-0.00533289818271505,0.00730625691843502,-0.0123367491760458,-0.00939610837771112,0.0055221965935792,-0.00125239775343104,-0.00496930316936715
-0.000162731523730287,1.91834536441735e-05,-3.14405341616343e-05,0.0010501275756426,0.00135008400311874,-0.000103121369258517,0.00285698691048916,-0.00627691027612849,-0.0116820047983152,-0.0126731302086253,-0.0149543287580162,-0.00784935400602112,0.0112820952778706,-0.0170891879004176,-0.0170575104646279,0.00843314157341702,-0.0017077205729823,-0.0079053715917338
-0.000297117039012583,2.17872738505567e-05,-1.82667950283244e-05,0.00178059706728382,0.00181335005659563,-0.000180393051040673,0.00397923065343649,-0.00907060697141674,-0.0179129639282883,-0.0168739177567253,-0.0199471544305144,-0.00989299916694962,0.0151794286975436,-0.0212706882258223,-0.0251168207558899,0.0116804745555481,-0.00212764123184887,-0.0107884109438644
-0.000479234929431441,6.38830207189197e-05,2.76370759523403e-05,0.00264673771326845,0.00230915428239465,-0.000255233011630619,0.00485441290084638,-0.0117488758546186,-0.0251024261644364,-0.0209326513149638,-0.0246018208515758,-0.0109304657101845,0.0184811551962033,-0.0245346349104982,-0.0317806877313497,0.0151576074143396,-0.00252368673970877,-0.0130015167135597
-0.000684030032422291,0.000134913054102982,8.07979272903233e-05,0.00358152045618372,0.00283075239962155,-0.00032586920149155,0.0054378993747613,-0.0140474854573539,-0.0327015792293824,-0.0245959186134671,-0.0286280122743741,-0.0105491773872813,0.0208575732553962,-0.0267929925651065,-0.0357449757087683,0.018742947399798,-0.00287267648584519,-0.0140862676333376
-0.000891600565993235,0.000209506457995844,0.000113286849710546,0.00453145341368505,0.00334760348209732,-0.00040745432183263,0.00589570813988796,-0.0157922873942923,-0.0400192507908049,-0.0275509458511967,-0.0317738683251882,-0.00853480302026383,0.022184710269827,-0.0281517290754533,-0.0365209969650263,0.022299022340324,-0.00315013661011608,-0.0139151598271
-0.00110299342139492,0.000325442596987207,0.000104356749489514,0.0054468982367778,0.00386102937807468,-0.00052763155555086,0.0065090786491921,-0.0169750322362717,-0.0464419911581214,-0.0295584624298667,-0.0339081220128184,-0.00492574990241738,0.0224836827005353,-0.0287215223233355,-0.0345493442172049,0.0256968751718768,-0.0033218139910074,-0.0126700283360433
-0.00131070165612574,0.000502178175873125,4.76001400815643e-05,0.00627453183461018,0.00438033907742705,-0.000681800661688594,0.00748857607928505,-0.0177393762067615,-0.0515374421979399,-0.0305221495325672,-0.0350519480489566,-1.95906844705548e-06,0.0218847207668404,-0.0286118310985443,-0.0309986904701259,0.028801726737881,-0.00329790017817087,-0.0106588798511909
-0.00150090085797472,0.000703579485671639,-2.76378916872014e-05,0.0069503223839125,0.00486334346136477,-0.000832617320441171,0.00887621617171436,-0.0182002595459289,-0.0550664341407561,-0.0304390949103099,-0.0353003187360704,0.0057994771681505,0.0206821856321217,-0.0279100129071296,-0.0272613213060959,0.0314703648219177,-0.00301708444490087,-0.00820849048540034
-0.00167992773845754,0.000909385604900392,-8.19220959272172e-05,0.00742041667581528,0.00528705034958655,-0.000951580403674376,0.010617712495419,-0.0182900687996893,-0.0569275187192518,-0.0294394472295459,-0.0347717375624019,0.0119757067017759,0.0192719422625677,-0.0267260743077201,-0.0242881026284201,0.0336149223442809,-0.00249912847838168,-0.00562249434814284
-0.00184479643723017,0.00113669595866844,-0.000118457474884825,0.00767592993883214,0.00565208106062604,-0.00104242217355934,0.0125676002711991,-0.0179181184220777,-0.0570787808158803,-0.0277621286079635,-0.0336399726856143,0.0179796804378194,0.017888654513681,-0.0251852949698146,-0.0222184388460791,0.0351994999396059,-0.0017993450160808,-0.00319504418311709
-0.00197728403985994,0.00139793614913087,-0.0001730114902711,0.00776726935249927,0.00592798975741989,-0.00110888122563782,0.0144741752491444,-0.0171617806388137,-0.0555252192385508,-0.0256277316811698,-0.0321730148712934,0.0232312276418403,0.016435526729216,-0.0233279229170488,-0.0204716118399944,0.0362209395140685,-0.00105587402511529,-0.00122157209184544
-0.00206444458123574,0.00168518431062813,-0.000239661405104197,0.00773818264369864,0.00613518905208602,-0.00113001615236818,0.0161132279618865,-0.0161264691380329,-0.0523253562940654,-0.0232591112836259,-0.0306535112342854,0.0271688871998975,0.0146249458141419,-0.0211865023820681,-0.0181955079135874,0.0367613166782557,-0.000400466122508962,9.40091003955882e-05
-0.00209777923482111,0.00195061217728453,-0.000288924085852688,0.00756862277040186,0.00634060024373842,-0.00109939277639963,0.0173623273100096,-0.0148443329117866,-0.0476178295297411,-0.0208916275135691,-0.0293310073343851,0.0293299719671127,0.0123569703732221,-0.0188781056456011,-0.014807189040588,0.0369490506241545,0.000124671771237676,0.000657026711714868
-0.00210521877275938,0.0021500762360051,-0.00030694844746821,0.00724762768356374,0.00656278421178219,-0.00102189082089061,0.0181903890289382,-0.0133231512748961,-0.041603768133256,-0.0187068970889778,-0.0283645616100334,0.0294060790876572,0.00981912605180681,-0.0166218384263236,-0.0101678886107247,0.0368853529711266,0.000507662436100036,0.000460813055196154
-0.00213353627975501,0.00230096148338839,-0.000308669536098014,0.00684524112507251,0.0067744875324456,-0.000919093192373611,0.0186290841715193,-0.0115845500759306,-0.0345013109048431,-0.0168560664271326,-0.0277911723546694,0.0272507576820925,0.00725358278495731,-0.014626217893666,-0.00451481131239915,0.036656982361118,0.000728840605122171,-0.000418664856593623
-0.00216877135097756,0.002418104527229,-0.000330605583729366,0.00641766305653121,0.00693878314118751,-0.000824702414826187,0.0187721778027234,-0.00972559964679169,-0.0265457216273107,-0.0154512944378702,-0.0276691967691622,0.022888505656603,0.00487127869565047,-0.0128763005089533,0.00151415185650695,0.0363614803855642,0.000719514180824636,-0.00188682899448067
-0.00217544592890214,0.00249754718583295,-0.00039190815367764,0.00595140591197995,0.00706162482630453,-0.000739703962682062,0.0187580663614297,-0.00784898903464583,-0.017986211988966,-0.0144894738919145,-0.0280715276566566,0.0165217734331239,0.00287037330182048,-0.0112191950131856,0.00708558251487873,0.0360661102858613,0.000475221452107915,-0.00388557457960561
-0.0021764127994877,0.00254562606801947,-0.000489637446879449,0.0054537266459516,0.00714886994215868,-0.000648180310703188,0.0186403548199322,-0.00597660603376957,-0.00904894952491806,-0.0139134222278752,-0.0289802755238363,0.00851847839602335,0.00142348484448544,-0.0095676396704342,0.0115944970520652,0.0357800806264368,0.000107720479260552,-0.00638655314944148
-0.00221392379757146,0.0025845547484019,-0.000595834191523928,0.00493935634633084,0.00718155084305541,-0.000529953340464684,0.0183637091219809,-0.00410051668775278,2.23135145897938e-05,-0.0137491630816559,-0.0303413278480946,-0.000612289254916757,0.000645509924918523,-0.00794606501507489,0.0148263620551047,0.0355265316570883,-0.000251215872129253,-0.00931002793158274
-0.00228644376601286,0.00263163519769126,-0.000697005834621732,0.00439553332498875,0.00716322360664202,-0.000394969690181956,0.0178647818160085,-0.00218882667928254,0.00891246522304805,-0.0140365067283257,-0.0320895314336395,-0.0102869682657034,0.000512088712522332,-0.00651555997414861,0.0169625246532115,0.0353631194524068,-0.000466794531087977,-0.0124315667827215
-0.00235075514107114,0.00269167654284419,-0.000823920694390016,0.0038789177718437,0.0071145863942555,-0.000267751318685837,0.0171866242842214,-0.000291922093433375,0.0172957107834509,-0.0147017392604892,-0.0341533139023207,-0.0198668277394594,0.000843816210219341,-0.00539354291257263,0.0185569750030903,0.0353393786958113,-0.000474369557994396,-0.0154488531664043
-0.0023740097552759,0.00276795717924647,-0.000991152933741258,0.00346481790494847,0.00709338876889042,-0.000150460698521556,0.0164183213401752,0.00141830488554704,0.0249042235669501,-0.0156110602380878,-0.0364106536510439,-0.0286253420810306,0.00145595955647809,-0.00455111660954778,0.02029942728018,0.0354806949399525,-0.000372876176582419,-0.0181417610267701
-0.00236508719597022,0.00283791249275295,-0.00117584808567672,0.00313400981614137,0.00715938754929181,-7.72009604203393e-05,0.015546309568013,0.00284878035156819,0.031580283918206,-0.0166379637457349,-0.0386050650584638,-0.0358569751236581,0.00228013354589302,-0.00401608977430998,0.0224992907181407,0.0358095398680993,-0.000257889777274796,-0.020309507784829
-0.00235636372254328,0.00288445570134442,-0.00133538531506962,0.00287735173144862,0.00729830415802059,-8.09073077071407e-05,0.0145143075838853,0.00401202854641174,0.0372827461281352,-0.0176900566405041,-0.0404164775883586,-0.0410349215294072,0.00330645798097597,-0.00383290556135782,0.0249056519576466,0.0363536394900905,-0.000102042412853039,-0.0216918805954672
-0.0023808228385316,0.00290341987003158,-0.00142971443892452,0.00269371082053306,0.00746416296934875,-0.000127075641417565,0.0133428981059178,0.00491781291066309,0.0419286542449786,-0.0187203451281493,-0.04157893841,-0.0438717515427346,0.0045210411310756,-0.00385808596878065,0.027020940737481,0.0370783629503208,0.000106162477213389,-0.0221004730144513
-0.00242993493554703,0.00290885439982961,-0.00147114303001365,0.00254717807911276,0.00765366078677942,-0.000171568742310842,0.0121600342333901,0.0055570980790163,0.0452704968317107,-0.0196771351066688,-0.0419690805354448,-0.0443051469370567,0.0059578536495512,-0.003859192959693,0.0283079690040343,0.0379187755100271,0.000347960755317049,-0.0215115074525327
-0.00247182720339208,0.00291194444301837,-0.00148713214841243,0.00246641131737135,0.00786352789221006,-0.000229765427992956,0.0111227771906562,0.00590673131050824,0.0470584693487021,-0.0204985597391177,-0.0416080100225912,-0.0423939453013399,0.00771239925343715,-0.00375037771354263,0.0284139130511831,0.0389047757901946,0.00062430674446268,-0.0200512599171887
