orientationRrFoot,orientationRpFoot,orientationRyFoot,orientationLrFoot,orientationLpFoot,orientationLyFoot,orientationRrShank,orientationRpShank,orientationRyShank,orientationLrShank,orientationLpShank,orientationLyShank,orientationRrThigh,orientationRpThigh,orientationRyThigh,orientationLrThigh,orientationLpThigh,orientationLyThigh
179.992991956006,0.0186783983771624,-155,179.987575432838,0.0177337139762412,155,-179.775634125304,-0.0269538014025999,-155,-179.718525660121,0.0186925531270897,155,-179.98873740242,0.115410557238878,-155,-179.990574813661,-0.0675059188414655,155
179.993005911524,0.0186422605055173,-155.000036736325,179.987598526429,0.0177130926396772,154.999990340302,-179.77549464946,-0.0270527954186992,-154.999618062439,-179.718309035967,0.0186728530147636,154.999830838454,-179.988530045574,0.115344390055269,-154.999726180807,-179.99021212604,-0.0674914980681803,155.000067401015
179.993058018885,0.0185741901977351,-155.000105303153,179.987646787053,0.0176629965471534,154.999966985098,-179.77518243482,-0.0273400615637893,-154.99858108433,-179.717785270566,0.0186296253605684,154.999481242219,-179.988052009177,0.115229620427106,-154.999099962053,-179.989375049731,-0.0674721962441203,155.000224178921
179.993161371054,0.0184884486556747,-155.000193575247,179.987722714411,0.0175741848600768,154.999925708809,-179.774682281155,-0.0279406207606824,-154.996565160996,-179.716864259628,0.018566563400799,154.998984206086,-179.98723689737,0.115115922080648,-154.998068576285,-179.987930244305,-0.0674617704658797,155.000500725621
179.993304766862,0.0183885531263181,-155.000301032107,179.98782958343,0.0174476082741422,154.999868526475,-179.773993161102,-0.0289695218925685,-154.993320076983,-179.715494079568,0.018482102886795,154.998435281513,-179.986058508524,0.115045996979834,-154.996623043625,-179.98577503546,-0.0674704890054352,155.000921266274
179.993466136741,0.0182701036671777,-155.000436059437,179.987958658056,0.01728967894496,154.999811555197,-179.773115561,-0.0305109403588404,-154.988683276854,-179.713653676531,0.0183565946929808,154.997979571261,-179.984517490643,0.115027708732617,-154.994755367358,-179.9828576773,-0.0675103181824728,155.001490466107
179.993619949459,0.0181436734880633,-155.000604220913,179.988091675363,0.0171024765694787,154.999776518903,-179.772055820624,-0.0326133712046646,-154.982569095413,-179.711346299437,0.0181664761059223,154.997805024284,-179.982639683335,0.11505605585098,-154.99243509087,-179.979181912631,-0.0675894587212638,155.002197861292
179.993743353067,0.018025498107142,-155.000804049758,179.98822170996,0.0168960702894886,154.999769986208,-179.77082927894,-0.0353011962048043,-154.974943299113,-179.708579635469,0.0178858784206283,154.998132002591,-179.980474106494,0.115139794527259,-154.989615499343,-179.974784526456,-0.0677082896396431,155.00305457248
179.993836545784,0.0179360138074645,-155.001033430895,179.988350043975,0.0166811817418338,154.99978671299,-179.769462391781,-0.0385889295654625,-154.965816852315,-179.705373915524,0.0174832057855991,154.999209725214,-179.97806256742,0.115302637297047,-154.986252176074,-179.969706148058,-0.0678760588556687,155.004101976543
179.993918806957,0.0179103068361575,-155.001285129275,179.98846842097,0.016469904208302,154.999826647797,-179.767989302662,-0.0424783155621785,-154.955250619889,-179.701781812666,0.016937513647323,155.001301789135,-179.975425923327,0.115555538840589,-154.982284309978,-179.963979674885,-0.0681139957714144,155.0053845572
179.994004648317,0.0179774357711664,-155.001529444657,179.988565999166,0.01628897198731,154.999889023806,-179.766467745417,-0.046937794335643,-154.943341689984,-179.697869836584,0.0162368258410101,155.004640150668,-179.972568316709,0.11579062516907,-154.977631881766,-179.957651408522,-0.0684362246641091,155.006966559338
179.99409820201,0.0181385549623732,-155.001739164397,179.988654312668,0.0161679194806438,154.999967857976,-179.764985783508,-0.0518971766779497,-154.930215707166,-179.693704430962,0.0153765989965328,155.009386955198,-179.969476326756,0.115778746801722,-154.972226943206,-179.950795296938,-0.0688502578804391,155.008973058996
179.994193637236,0.018382624825523,-155.001908602861,179.98876370693,0.0161201385915056,155.000053360679,-179.763614388389,-0.0572634804367606,-154.916035040157,-179.689360083593,0.0143675592123268,155.015636467649,-179.966118824621,0.115318408640218,-154.966012885993,-179.943488516206,-0.0693692957122242,155.011572589259
