positionRXFoot,positionRYFoot,positionRZFoot,positionLxFoot,positionLyFoot,positionLZFoot
0.25,0,-0,-0.25,0,-0
0.249999961146136,4.19036792671282e-08,-0,-0.250000092177456,-7.99562934573515e-08,-0
0.249999884442759,1.79116963863634e-07,-0,-0.250000312324522,-2.67501990736832e-07,-0
0.249999851509629,4.2391548357327e-07,-0,-0.250000529796469,-4.58898239498122e-07,-0
0.249999924909742,7.56690358432046e-07,-0,-0.250000603997732,-5.66693231113027e-07,-0
0.25000011903648,1.12558230724301e-06,-0,-0.250000436609342,-5.38828927804692e-07,-0
0.250000412798763,1.46759203940729e-06,-0,-0.249999998236922,-3.46593310104075e-07,-0
0.250000779498099,1.72533426000467e-06,-0,-0.249999325615458,2.47809216242375e-08,-0
0.250001199350251,1.85655110765485e-06,-0,-0.249998498269751,5.67679423446072e-07,-0
0.250001649813461,1.84439909678542e-06,-0,-0.249997607676736,1.24845279034628e-06,-0
0.250002099082122,1.69839078988938e-06,-0,-0.24999672281051,2.02285591524847e-06,-0
0.250002515338703,1.44085679297265e-06,-0,-0.249995862172179,2.85518530122731e-06,-0
0.250002872604692,1.09934976990472e-06,-0,-0.249995011071626,3.72008221601481e-06,-0
0.250003154979221,7.01476848523259e-07,-0,-0.249994168021444,4.58866117197963e-06,-0
0.250003370710494,2.60539504814346e-07,-0,-0.249993352329504,5.42735541137128e-06,-0
0.250003549279814,-2.11165679117504e-07,-0,-0.249992582562218,6.21866408167201e-06,-0
0.250003716738505,-6.88853142309942e-07,-0,-0.249991868187115,6.96593027718896e-06,-0
0.250003895251456,-1.15984298871002e-06,-0,-0.249991221701306,7.66934158138069e-06,-0
0.250004095396314,-1.61891118784863e-06,-0,-0.249990664654599,8.31580758116794e-06,-0
0.250004300025563,-2.05541430605303e-06,-0,-0.249990200955078,8.90550723867732e-06,-0
0.250004481886619,-2.46100326715949e-06,-0,-0.24998980546407,9.46434033604349e-06,-0
0.250004628221977,-2.83820554072436e-06,-0,-0.249989448651593,1.00169196517257e-05,-0
0.250004750037638,-3.19369742222428e-06,-0,-0.249989109561391,1.05724908461463e-05,-0
0.250004860628816,-3.51494080591175e-06,-0,-0.249988785842315,1.11315331535673e-05,-0
0.250004965928005,-3.79316410682046e-06,-0,-0.249988498562123,1.16896166105054e-05,-0
0.250005066794626,-4.03981559036743e-06,-0,-0.249988267597692,1.224441668397e-05,-0
0.250005154569366,-4.26826819790665e-06,-0,-0.249988097413739,1.27995791614284e-05,-0
0.250005225909639,-4.48884041639723e-06,-0,-0.249987978885385,1.33566758126124e-05,-0
0.250005287327588,-4.70033961269028e-06,-0,-0.249987890982464,1.39105376344641e-05,-0
0.250005346925312,-4.89469399657625e-06,-0,-0.249987823335437,1.44565866275915e-05,-0
0.250005418815859,-5.06535793426849e-06,-0,-0.249987789319064,1.49951864273032e-05,-0
0.250005523536786,-5.21084826707232e-06,-0,-0.249987791015726,1.55295672780621e-05,-0
0.25000567442903,-5.34269002247545e-06,-0,-0.249987798664901,1.60643350880026e-05,-0
0.250005855810779,-5.46929575176318e-06,-0,-0.249987796344949,1.65930915404115e-05,-0
0.25000603440875,-5.58397904406964e-06,-0,-0.249987809007925,1.70916145980895e-05,-0
0.250006198262483,-5.67682253536649e-06,-0,-0.249987861590379,1.75495454085078e-05,-0
0.250006353596766,-5.74988885578526e-06,-0,-0.249987953706746,1.79891962303262e-05,-0
0.250006515764085,-5.80510502227447e-06,-0,-0.249988075359769,1.84253195410726e-05,-0
0.250006692487328,-5.84157930120079e-06,-0,-0.24998821743101,1.88405427328497e-05,-0
0.250006855410514,-5.87632561650188e-06,-0,-0.249988374079154,1.92059469206322e-05,-0
0.250006969115008,-5.93083688220603e-06,-0,-0.249988543878241,1.94949415865026e-05,-0
0.250007011899138,-6.01141664771275e-06,-0,-0.249988716450269,1.9697798803064e-05,-0
0.250006995337315,-6.11613257557285e-06,-0,-0.249988864967813,1.98296104867284e-05,-0
0.250006978722539,-6.24537763511952e-06,-0,-0.24998896679678,1.99105211675374e-05,-0
