positionRXFoot,positionRYFoot,positionRZFoot,positionLxFoot,positionLyFoot,positionLZFoot
0.25,0,-0,-0.25,0,-0
0.250000130064348,-6.81228802153031e-08,-0,-0.250000230187395,-1.17861165101489e-07,-0
0.250000489510006,-3.14933607259209e-07,-0,-0.250000836377217,-4.13969874563329e-07,-0
0.250001005917089,-8.22036952928812e-07,-0,-0.250001629586268,-7.73685724074036e-07,-0
0.250001613385189,-1.64511360171635e-06,-0,-0.250002431344807,-1.09731165739515e-06,-0
0.250002275954347,-2.77848760219108e-06,-0,-0.250003142827237,-1.33439654848066e-06,-0
0.250002952057524,-4.14861867609825e-06,-0,-0.250003724904155,-1.48039717012251e-06,-0
0.250003576177045,-5.6485386241362e-06,-0,-0.250004165677099,-1.54796240961074e-06,-0
0.25000409025543,-7.17632919714978e-06,-0,-0.250004480140756,-1.55282476389225e-06,-0
0.250004474203509,-8.65027837947537e-06,-0,-0.250004707382676,-1.51232141119536e-06,-0
0.250004736828355,-1.00145224217356e-05,-0,-0.250004888877121,-1.43937430345871e-06,-0
0.250004892829038,-1.12413885116955e-05,-0,-0.250005050243457,-1.34480024739726e-06,-0
0.250004959590057,-1.23225574159051e-05,-0,-0.250005200450564,-1.24092726949272e-06,-0
0.250004957485039,-1.32675425658289e-05,-0,-0.250005342953641,-1.1359895422219e-06,-0
0.250004914147598,-1.40994412702382e-05,-0,-0.25000549505324,-1.03822904051786e-06,-0
0.250004862294984,-1.4836556491583e-05,-0,-0.250005680736967,-9.57441912735574e-07,-0
0.250004819733645,-1.54893057905519e-05,-0,-0.250005903711612,-8.95465876189266e-07,-0
0.250004792445943,-1.60703009571449e-05,-0,-0.250006152012169,-8.39615450114936e-07,-0
0.250004791064287,-1.65911561999074e-05,-0,-0.250006418223342,-7.80369439188496e-07,-0
0.250004813418161,-1.70546584185541e-05,-0,-0.250006699399982,-7.26225009674991e-07,-0
0.250004849613936,-1.74587290214716e-05,-0,-0.250006991457644,-6.8058126487249e-07,-0
0.250004907680249,-1.78093106879418e-05,-0,-0.250007298162964,-6.40202633137202e-07,-0
0.25000499466877,-1.81182909229687e-05,-0,-0.250007633594581,-6.06872729838933e-07,-0
0.250005098812023,-1.83850646598081e-05,-0,-0.250008007355216,-5.81801139161062e-07,-0
0.250005204947005,-1.86084097136557e-05,-0,-0.250008413204772,-5.63792348816763e-07,-0
0.250005301939276,-1.87860093837277e-05,-0,-0.25000884883811,-5.44944117610015e-07,-0
0.250005379397612,-1.89009697442423e-05,-0,-0.250009313785053,-5.19274039472779e-07,-0
0.250005435368955,-1.89537554488783e-05,-0,-0.25000978779548,-4.95257428565368e-07,-0
0.250005487079888,-1.89699065920735e-05,-0,-0.250010240677744,-4.74564337255526e-07,-0
0.250005564599456,-1.89672743638926e-05,-0,-0.250010636068212,-4.37873861485486e-07,-0
0.250005679267549,-1.89521467220052e-05,-0,-0.25001093473979,-3.73060941030191e-07,-0
0.250005827607462,-1.89320794403623e-05,-0,-0.250011116779318,-2.89668015122262e-07,-0
0.250006015793851,-1.89064616526588e-05,-0,-0.250011193212301,-1.97369203659757e-07,-0
0.250006241388011,-1.88730723263317e-05,-0,-0.250011202229407,-9.77243334741453e-08,-0
0.250006476641881,-1.88292389202172e-05,-0,-0.250011184952843,6.20689335120988e-09,-0
0.250006676377876,-1.87568512690654e-05,-0,-0.250011156664454,1.06271725691103e-07,-0
0.250006799581881,-1.86389629590386e-05,-0,-0.250011117730917,1.94662580112006e-07,-0
0.250006826647843,-1.84881109630143e-05,-0,-0.250011064622526,2.72297243409661e-07,-0
0.25000676655835,-1.83456405482278e-05,-0,-0.250010985862745,3.53692857351124e-07,-0
0.250006666322623,-1.8237440501665e-05,-0,-0.250010878298604,4.51432274920142e-07,-0
0.250006593555752,-1.81551880838043e-05,-0,-0.250010749176423,5.66337952659842e-07,-0
0.250006587117172,-1.80824376276977e-05,-0,-0.250010598701543,6.98912563330791e-07,-0
0.250006626395577,-1.79944297995291e-05,-0,-0.250010433971267,8.45460499023996e-07,-0
0.250006650137016,-1.7852672930884e-05,-0,-0.250010283817396,9.92140373240647e-07,-0
0.250006600399281,-1.76346213536066e-05,-0,-0.250010171261883,1.11962061245379e-06,-0
0.250006469819769,-1.73527416143471e-05,-0,-0.250010106037295,1.21518386954624e-06,-0
0.250006287968815,-1.70456685412047e-05,-0,-0.250010084502058,1.2777070362695e-06,-0
0.250006056837491,-1.67504914976023e-05,-0,-0.250010091550346,1.31708472595352e-06,-0
0.250005766372825,-1.6484208770097e-05,-0,-0.25001013843368,1.34565369353244e-06,-0
0.250005443242337,-1.62692277606435e-05,-0,-0.250010236788721,1.3655396434791e-06,-0
0.250005125360156,-1.61355426828571e-05,-0,-0.250010363068627,1.38348930607498e-06,-0
0.25000483427642,-1.60816649994648e-05,-0,-0.250010489645052,1.41425401832894e-06,-0
0.250004585781258,-1.60890625910081e-05,-0,-0.250010595694596,1.4594514803636e-06,-0
0.250004386015317,-1.61467666772938e-05,-0,-0.250010670981763,1.51287131695304e-06,-0
0.250004222402475,-1.62282874598435e-05,-0,-0.250010720662615,1.57903590063438e-06,-0
0.250004078051005,-1.63125860078652e-05,-0,-0.250010751834535,1.66357878590998e-06,-0
0.2500039606093,-1.64062748368126e-05,-0,-0.250010759363122,1.76631744230569e-06,-0
0.250003887292943,-1.6514689898516e-05,-0,-0.250010722032788,1.89427900411392e-06,-0
0.250003857428726,-1.66392349357607e-05,-0,-0.250010629052,2.04824309402123e-06,-0
0.25000387437358,-1.67769622436823e-05,-0,-0.250010490477064,2.21878888043022e-06,-0
0.250003937608768,-1.69159353892653e-05,-0,-0.250010331488254,2.39839896061819e-06,-0
0.250004015302552,-1.70343738676856e-05,-0,-0.250010183797649,2.56841113038559e-06,-0
0.25000407779769,-1.71138587649308e-05,-0,-0.250010062735059,2.71279715609103e-06,-0
0.250004120646842,-1.71691726395364e-05,-0,-0.250009954760636,2.83077068016108e-06,-0
0.250004153504391,-1.72138583849729e-05,-0,-0.250009833678916,2.92925728633062e-06,-0
0.25000420418384,-1.72491563616604e-05,-0,-0.250009698392843,3.02142331989107e-06,-0
0.250004292666197,-1.72986858325531e-05,-0,-0.250009561550326,3.10094971378089e-06,-0
0.250004398408893,-1.73796402268798e-05,-0,-0.250009436891084,3.14839673849011e-06,-0
0.250004483252886,-1.74766618863665e-05,-0,-0.250009346537556,3.166858649447e-06,-0
0.250004532210403,-1.75667085716502e-05,-0,-0.250009290918167,3.17591699356529e-06,-0
0.250004541333261,-1.76412880771873e-05,-0,-0.2500092415786,3.1944850012762e-06,-0
0.250004509840062,-1.76991465121405e-05,-0,-0.25000917541118,3.22257019272567e-06,-0
0.250004451359467,-1.77337568804189e-05,-0,-0.250009097734491,3.23277434839402e-06,-0
0.250004364579344,-1.77311941812045e-05,-0,-0.250009026175262,3.20156075226785e-06,-0
0.250004244002689,-1.76947877881171e-05,-0,-0.250008973439384,3.12933306582475e-06,-0
0.25000411660353,-1.76569004416395e-05,-0,-0.250008956317238,3.02689613454295e-06,-0
0.250004007154933,-1.76316155135578e-05,-0,-0.250008986805717,2.90962799664609e-06,-0
0.250003922020838,-1.76046369811471e-05,-0,-0.250009056841258,2.79161453250534e-06,-0
0.250003880699571,-1.75694226367926e-05,-0,-0.250009145207246,2.67836042762193e-06,-0
0.25000388980587,-1.75239756894359e-05,-0,-0.250009234353324,2.57093991110776e-06,-0
0.250003925525111,-1.7460914261515e-05,-0,-0.250009322073072,2.4661617345774e-06,-0
0.250003964510788,-1.73803548053084e-05,-0,-0.250009416189897,2.36056424323316e-06,-0
0.250004000439051,-1.72842471414063e-05,-0,-0.250009521546809,2.25737099249e-06,-0
0.250004030556989,-1.71662638969719e-05,-0,-0.250009632073558,2.16309438648145e-06,-0
0.25000404550462,-1.70151595658699e-05,-0,-0.25000973472737,2.08047082584934e-06,-0
0.250004038739422,-1.68193549325062e-05,-0,-0.250009831765457,2.01098535468507e-06,-0
0.25000401101292,-1.65816683091387e-05,-0,-0.250009940116578,1.95334335651542e-06,-0
0.250003975275507,-1.63192012009105e-05,-0,-0.250010060838779,1.89083270661236e-06,-0
0.250003942310385,-1.60590305184572e-05,-0,-0.250010172374471,1.80809652051909e-06,-0
0.250003906119851,-1.58472553571303e-05,-0,-0.250010250763062,1.70935604327211e-06,-0
0.250003847180034,-1.57090558306439e-05,-0,-0.250010297611535,1.59332466324989e-06,-0
0.250003752882845,-1.56277036569527e-05,-0,-0.250010331289766,1.451041619561e-06,-0
0.250003650303036,-1.55851480260494e-05,-0,-0.250010353768868,1.28465111886712e-06,-0
0.250003565417807,-1.5569722492194e-05,-0,-0.250010345813105,1.10281348079838e-06,-0
0.250003486366765,-1.55676832561342e-05,-0,-0.250010284753343,9.22151833718211e-07,-0
0.250003409660536,-1.55679654581221e-05,-0,-0.25001016170997,7.57919686422802e-07,-0
0.250003352442697,-1.55650651037004e-05,-0,-0.25000999786696,6.02175700690959e-07,-0
0.250003328097172,-1.55541383721177e-05,-0,-0.250009835179888,4.37535787953847e-07,-0
0.25000333715437,-1.55219243806231e-05,-0,-0.250009693064455,2.61593892039726e-07,-0
0.250003384168626,-1.54550798987492e-05,-0,-0.250009555621754,8.66862940742594e-08,-0
0.250003497342144,-1.53626591800751e-05,-0,-0.250009411081821,-7.32398209734285e-08,-0
0.250003704978021,-1.52702911917961e-05,-0,-0.250009262655549,-2.10600136773231e-07,-0
0.250003996172943,-1.51917117536579e-05,-0,-0.250009113006844,-3.18102025351689e-07,-0
0.250004315594693,-1.51307554147247e-05,-0,-0.250008969327413,-3.98517472030156e-07,-0
