angularRateRxFoot,angularRateRyFoot,angularRateRzFoot,angularRateLxFoot,angularRateLyFoot,angularRateLzFoot,angularRateRxShank,angularRateRyShank,angularRateRzShank,angularRateLxShank,angularRateLyShank,angularRateLzShank,angularRateRxThigh,angularRateRyThigh,angularRateRzThigh,angularRateLxThigh,angularRateLyThigh,angularRateLzThigh
1.71565891617924e-05,9.13107251331671e-06,5.60967235123044e-06,8.18930270252642e-07,-7.28847940524832e-06,4.83168859449046e-06,0.000108767588727385,-3.07167095533921e-05,-1.79277484996135e-05,7.74093837956289e-05,4.22431531071974e-06,0.00010852190964631,0.000171661433482787,1.96065555536315e-05,-5.67791654041815e-06,0.00012330360102437,1.92039148374239e-05,8.63288993224638e-06
7.30424421066863e-05,4.32331243256667e-05,2.65602602359477e-05,3.87741025342313e-06,-3.45089512554649e-05,2.28767204951958e-05,0.000506795402456275,-0.00017819240706558,-5.21257619877473e-05,0.000341944296097233,1.18116718547141e-05,0.000448307060462565,0.000830513301810496,0.000101020966519896,-2.68833777570662e-05,0.000591998039859586,7.45466650377174e-05,5.72529718265535e-05
0.000149435691828689,0.00011271674577077,4.78378058072767e-05,9.3746585711432e-06,-9.98130666882246e-05,4.71211828672172e-05,0.00115720098380791,-0.000490345623304489,3.17625366089127e-05,0.000753438688429543,-2.31736995481896e-05,0.000866591263091908,0.00208185244712202,0.000222272539645713,8.70609156281155e-06,0.00145847449743185,0.000150476841127368,0.000151804822731681
0.000214580190321816,0.000256265193822967,6.05109210910133e-05,1.65680610294742e-05,-0.000225003948230777,5.89774575396649e-05,0.00184955553004022,-0.000828796163829981,0.000475093506924282,0.00121549730931078,-0.000171568717073842,0.00115994662289807,0.00378884434134349,0.000304732370223455,0.00033373154921779,0.00262711841058343,0.000239801962252531,0.000213068629695766
0.000252691691594388,0.000525761197370038,7.43858630878189e-05,2.48357131409592e-05,-0.000400341715674863,5.27841218202257e-05,0.00242954629339805,-0.000963881743536625,0.00144467962882298,0.00171002418757879,-0.000402194352507418,0.00132386135658018,0.00576554033017937,0.00035489805782918,0.00116784448256627,0.0040084119244161,0.0003038363247648,0.000106334162680292
0.000268903579079052,0.000924250314063743,7.23687871435019e-05,3.36676285399795e-05,-0.000592229012061054,3.29583980911361e-05,0.00284799794474155,-0.000807933988272518,0.00296994563691943,0.00224670996387143,-0.00061489129794758,0.00136711772154739,0.00787062013497957,0.000427892810508811,0.00247229097123748,0.00549437470390318,0.000248223118661861,-0.000233575167121573
0.000292401004620666,0.00136813742222484,5.82414163679919e-05,4.26555036789035e-05,-0.000766223054444919,1.14996429984652e-05,0.00316237726491979,-0.000450309558285425,0.00495641242670483,0.00283165896747264,-0.000807201411060796,0.00127564937101606,0.00994950413955867,0.000499712835718132,0.00399521049629332,0.0069307747687259,4.53735936597174e-05,-0.000699153937009159
0.000337122786786431,0.00174283220367492,4.34686984286686e-05,5.14816967946132e-05,-0.000888310856908419,5.8398282226542e-06,0.00347728477543678,-3.12792809909384e-05,0.00710026511462522,0.00343528023018644,-0.00105977248269855,0.00110841011332874,0.0118436562504641,0.000478304092050665,0.00538124546798522,0.00820920906954361,-0.000263914621577754,-0.00110584960646655
0.000388514328963884,0.00200366862535454,1.22851378069347e-05,6.80972524505784e-05,-0.000917683312693149,1.24591497333782e-05,0.00390558585480349,0.000289286937890244,0.00897413748661176,0.00402613348854103,-0.00144068554277924,0.000937497039961583,0.0134210367355741,0.000304258152317365,0.00623007776258185,0.00931027145824715,-0.000669628691496955,-0.00134825771821165
0.000418839473025458,0.00211180449263876,-2.23044862088927e-05,0.000106538368227285,-0.000809601984434223,1.18987074033998e-05,0.00454656768819007,0.000275992611347229,0.0102700284808799,0.00463922468968408,-0.00195712995191055,0.000826441221608195,0.0145644783766567,-5.83249343501375e-06,0.00633375822861719,0.0101905229437003,-0.00116927173969852,-0.00139172332722466
